"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"FIRST PEOPLES BANK OF TENNESSEE","","","","$6,000","$0","$6,000","2004","20040511","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-90k","","","","","","Jefferson City","Tennessee","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z63MAAS?operationContext=S1","",""
"FIRST SECURITY BANK","","","","$20,700","$0","$20,700","2005","20050607","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-267k","","","","","","Searcy","Arkansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z66SAAS?operationContext=S1","",""
"FIRST SECURITY STATE BANK","","","","$20,000","$0","$20,000","2006","20060408","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-209k","","","","","","Charleston","Missouri","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5zkAAC?operationContext=S1","",""
"FIRST SENTRY BANK, INC.","","","","$10,875","$0","$10,875","2006","20060427","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-17k","","","","","","Huntington","West Virginia","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5qhAAC?operationContext=S1","",""
"First State Bank","","","","$6,900","$0","$6,900","2015","20150810","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Winchester","Ohio","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6XEAA0?operationContext=S1","",""
"FIRST STATE BANK AND TRUST COMPANY, INC.","","","","$9,020","$0","$9,020","2007","20070625","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-242k","","","","","","Caruthersville","Missouri","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5IJAA0?operationContext=S1","",""
"THE FIRST STATE BANK OF BURLINGAME","","","","$8,000","$0","$8,000","2009","20091026","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-419k","","","","","","Burlingame","Kansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4wwAAC?operationContext=S1","",""
"First State Bank of Decatur","","","","$6,200","$0","$6,200","2014","20140529","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Decatur","Michigan","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6P0AAK?operationContext=S1","",""
"First State Bank of Illinois","","","","$32,500","$0","$32,500","2016","20161215","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Peoria","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3q8AAC?operationContext=S1","",""
"FIRST SERVICE BANK","","","","$8,000","$0","$8,000","2009","20090526","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-159k","","","","","","Greenbrier","Arkansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5SLAA0?operationContext=S1","",""
"First Trust & Savings Bank of Albany, Illinois","","","","$58,232","$0","$58,232","2017","20170126","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Albany","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3sgAAC?operationContext=S1","",""
"FIRST TUSKEGEE BANK","","","","$5,500","$0","$5,500","2001","20010815","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-01-33k","","","","","","Tuskegee","Alabama","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z62pAAC?operationContext=S1","",""
"FIRST UNITED BANK","","","","$5,500","$0","$5,500","2006","20061205","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-135k","","","","","","Crete","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5tDAAS?operationContext=S1","",""
"First United Bank and Trust Company","","","","$24,640","$0","$24,640","2013","20130204","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Durant","Oklahoma","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6SVAA0?operationContext=S1","",""
"First United Security Bank","","","","$40,000","$0","$40,000","2014","20140616","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Thomasville","Alabama","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6NJAA0?operationContext=S1","",""
"FIRSTRUST SAVINGS BANK","","","","$10,000","$0","$10,000","2009","20091001","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-312k","","","","","","Conshohocken","Pennsylvania","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4xFAAS?operationContext=S1","",""
"FORTRESS BANK","","","","$9,300","$0","$9,300","2008","20080331","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-116k","","","","","","Westby","Wisconsin","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4zTAAS?operationContext=S1","",""
"FRANCES SLOCUM BANK AND TRUST COMPANY","","","","$10,400","$0","$10,400","2001","20010608","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-01-26k","","","","","","Wabash","Indiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5sKAAS?operationContext=S1","",""
"Fremont Bank","","","","$13,320","$0","$13,320","2014","20140129","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Fremont","California","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3m5AAC?operationContext=S1","",""
"FRONTIER BANK","","","","$48,895","$0","$48,895","2008","20081117","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-264k","","","","","","Everett","Washington","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4N9AAK?operationContext=S1","",""
"German American Bancorp","German American Bancorp","German American Bancorp","","$70,000","$0","$70,000","2013","20130725","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Jasper","Indiana","","","","","USA","Indiana","publicly traded","GABC","US3738651047","financial services","banking","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6cKAAS?operationContext=S1","",""
"Glennville Bank","","","","$10,000","$0","$10,000","2013","20131101","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Glennville","Georgia","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6dVAAS?operationContext=S1","",""
"GRABILL BANK","","","","$10,000","$0","$10,000","2009","20090515","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-137k","","","","","","Grabill","Indiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5SwAAK?operationContext=S1","",""
"Graham Savings and Loan, SSB","","","","$9,205","$0","$9,205","2012","20121220","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Graham","Texas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6RLAA0?operationContext=S1","",""
"Grant County Deposit Bank","","","","$195,000","$0","$195,000","2014","20140618","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Williamstown","Kentucky","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6NZAA0?operationContext=S1","",""
"Great Western Bank","First Interstate Bancsystem","Great Western Bancorp","First Interstate bought Great Western in 2022","$40,810","$0","$40,810","2013","20130319","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Watertown","South Dakota","","","","","USA","Montana","publicly traded","FIBK","US32055Y2019","financial services","banking","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6RVAA0?operationContext=S1","",""
"GULF COAST BANK","","","","$6,500","$0","$6,500","2007","20070712","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-76k","","","","","","Abbeville","Louisiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5HrAAK?operationContext=S1","",""
"THE HALSTEAD BANK","","","","$6,300","$0","$6,300","2003","20030822","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-03-60k","","","","","","Halstead","Kansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4FQAA0?operationContext=S1","",""
"Hastings State Bank","","","","$220,000","$0","$220,000","2012","20121203","financial offenses","banking violation","","Assessment of Civil Money Penalty,Consent Orders","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Hastings","Nebraska","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6ReAAK?operationContext=S1","",""
"HEIGHTS BANK, THE","","","","$9,000","$0","$9,000","2008","20080624","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-64k","","","","","","Peoria Heights","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5QUAA0?operationContext=S1","",""
"Heritage Bank Inc.","","","","$8,500","$0","$8,500","2017","20170214","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Erlanger","Kentucky","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3sCAAS?operationContext=S1","",""
"HIGH DESERT STATE BANK","","","","$9,900","$0","$9,900","2007","20070627","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-77k","","","","","","Albuquerque","New Mexico","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z59oAAC?operationContext=S1","",""
"Higher One, Inc.","Providence Equity Partners","Higher One","Providence bought Higher One in 2016","$11,110,000","$0","$11,110,000","2012","20120808","financial offenses","banking violation","student loan abuses","The Federal Deposit Insurance Corporation announced settlements with Higher One, Inc., New Haven, Connecticut, (Higher One) and The Bancorp Bank, Wilmington, Delaware, for alleged unfair and deceptive practices in violation of Section 5 of the Federal Trade Commission Act (Section 5). Under the settlements, both Higher One and The Bancorp Bank agreed to Consent Orders and Higher One agreed to provide restitution of approximately $11 million to approximately 60,000 students. In addition, the FDIC imposed civil money penalties of $110,000 for Higher One and $172,000 for The Bancorp Bank.","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","","","","","","","USA","Rhode Island","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.fdic.gov/news/news/press/2012/pr12092.html","",""
"HILLCREST BANK","","","","$8,000","$0","$8,000","2009","20090708","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-277k","","","","","","Overland Park","Kansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4pmAAC?operationContext=S1","",""
"HILLS BANK AND TRUST COMPANY","","","","$43,700","$0","$43,700","2004","20041129","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-183k","","","","","","Hills","Iowa","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z64SAAS?operationContext=S1","",""
"HILLS BANK AND TRUST COMPANY","","","","$15,000","$0","$15,000","2004","20041123","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-205k","","","","","","Hills","Iowa","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z64UAAS?operationContext=S1","",""
"THE HOME BANK","","","","$13,300","$0","$13,300","2006","20060908","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-98k","","","","","","Ducktown","Tennessee","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5ROAA0?operationContext=S1","",""
"HORIZON COMMUNITY BANK","","","","$6,740","$0","$6,740","2009","20091006","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-436k","","","","","","Lake Havasu City","Arizona","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4niAAC?operationContext=S1","",""
"HUDSON UNITED BANK","","","","$10,000","$0","$10,000","2003","20030820","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-03-123k","","","","","","Mahwah","New Jersey","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5r3AAC?operationContext=S1","",""
"HUDSON VALLEY BANK","","","","$5,000","$0","$5,000","2005","20050920","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-96k","","","","","","Yonkers","New York","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4zEAAS?operationContext=S1","",""
"Illini Bank","","","","$10,600","$0","$10,600","2015","20150225","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Springfield","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3vcAAC?operationContext=S1","",""
"Inland Northwest Bank","","","","$50,000","$0","$50,000","2013","20130715","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Spokane","Washington","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6cMAAS?operationContext=S1","",""
"Institution for Savings in Newburyport and its Vicinity","","","","$10,650","$0","$10,650","2015","20150601","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Newburyport","Massachusetts","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6aSAAS?operationContext=S1","",""
"International Finance Bank","","","","$70,000","$0","$70,000","2014","20140616","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Miami","Florida","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6N2AAK?operationContext=S1","",""
"JACKSON COUNTY BANK","","","","$7,000","$0","$7,000","2008","20080603","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-176k","","","","","","Seymour","Indiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5QVAA0?operationContext=S1","",""
"JEFFERSON BANK OF MISSOURI","","","","$5,800","$0","$5,800","2007","20070227","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-249k","","","","","","Jefferson City","Missouri","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5arAAC?operationContext=S1","",""
"JEFFERSON STATE BANK","","","","$9,550","$0","$9,550","2006","20060319","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-115k","","","","","","San Antonio","Texas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5hTAAS?operationContext=S1","",""
"Kaplan State Bank","","","","$6,160","$0","$6,160","2013","20130304","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Kaplan","Louisiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6RSAA0?operationContext=S1","",""
"KENNEBUNK SAVINGS BANK","","","","$21,525","$0","$21,525","2009","20090108","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-376k","","","","","","Kennebunk","Maine","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z623AAC?operationContext=S1","",""
"KENTUCKY BANK","","","","$6,000","$0","$6,000","2005","20050330","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-291k","","","","","","Paris","Kentucky","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z67ZAAS?operationContext=S1","",""
"LABE BANK","","","","$5,000","$0","$5,000","2006","20060522","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-64k","","","","","","Chicago","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5tmAAC?operationContext=S1","",""
"LAKESIDE COMMUNITY BANK","","","","$5,550","$0","$5,550","2006","20060319","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-238k","","","","","","Sterling Heights","Michigan","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5j2AAC?operationContext=S1","",""
"Legacy Bank","","","","$20,000","$0","$20,000","2013","20130815","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Wiley","Colorado","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6ehAAC?operationContext=S1","",""
"LIBERTY BANK OF NEW YORK","","","","$600,000","$0","$600,000","2006","20060518","financial offenses","anti-money-laundering deficiencies","banking violation","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-83k","","","","","","New York","New York","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5tlAAC?operationContext=S1","",""
"LITTLE RIVER BANK","","","","$13,750","$0","$13,750","2006","20060319","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-244k","","","","","","Lepanto","Arkansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5j3AAC?operationContext=S1","",""
"MAIN STREET BANK","","","","$6,600","$0","$6,600","2005","20050909","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-05-97k","","","","","","Covington","Georgia","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5zIAAS?operationContext=S1","",""
"MAIN STREET BANK CORP.","","","","$9,600","$0","$9,600","2009","20090727","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-259k","","","","","","Wheeling","West Virginia","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4vrAAC?operationContext=S1","",""
"MARION CENTER BANK","","","","$12,000","$0","$12,000","2009","20090511","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-09-110k","","","","","","Marion Center","Pennsylvania","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5LnAAK?operationContext=S1","",""
"M C BANK & TRUST COMPANY","","","","$8,000","$0","$8,000","2001","20011023","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-01-121k","","","","","","Morgan City","Louisiana","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5vxAAC?operationContext=S1","",""
"Merrick Bank","","","","$16,100,000","$0","$16,100,000","2014","20140929","financial offenses","banking violation","credit card violation","The Federal Deposit Insurance Corporation announced a settlement with Merrick Bank, South Jordan, Utah, for unfair and deceptive practices related to marketing and servicing of credit card ""add-on products,"" in violation of Section 5 of the Federal Trade Commission Act.","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fdic.gov/news/news/press/2014/pr14080.html","",""
"Metro Bank","","","","$24,200","$0","$24,200","2013","20131011","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Pell City","Alabama","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6djAAC?operationContext=S1","",""
"MID-WISCONSIN BANK","","","","$6,250","$0","$6,250","2008","20081215","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-146k","","","","","","Medford","Wisconsin","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4eVAAS?operationContext=S1","",""
"MIDWEST COMMUNITY BANK","","","","$6,335","$0","$6,335","2006","20061020","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-06-111k","","","","","","Plainville","Kansas","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5bnAAC?operationContext=S1","",""
"MIDWESTONE BANK","","","","$5,200","$0","$5,200","2005","20050124","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-214k","","","","","","Burlington","Iowa","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z65NAAS?operationContext=S1","",""
"MIFFLIN COUNTY SAVINGS BANK","","","","$8,295","$0","$8,295","2009","20090113","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-222k","","","","","","Lewistown","Pennsylvania","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z627AAC?operationContext=S1","",""
"Millington Savings Bank","","","","$35,000","$0","$35,000","2014","20140228","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Millington","New Jersey","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z3qtAAC?operationContext=S1","",""
"The Monitor Bank","","","","$9,600","$0","$9,600","2015","20150723","financial offenses","banking violation","","Assessment of Civil Money Penalty","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","Big Prairie","Ohio","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z6ZzAAK?operationContext=S1","",""
"MONROE BANK & TRUST","","","","$12,400","$0","$12,400","2009","20090722","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-07-216k","","","","","","Monroe","Michigan","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4vDAAS?operationContext=S1","",""
"Monterey County Bank","","","","$2,750,000","$0","$2,750,000","2010","20101005","financial offenses","banking violation","credit card violation","The Federal Deposit Insurance Corporation announced a settlement with Monterey County Bank, Monterey, California, for deceptive practices in violation of Section 5 of the Federal Trade Commission Act and Section 807 of the Fair Debt Collection Practices Act in connection with solicitations for its balance transfer credit card program (Balance Transfer Card) and debit card program.","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fdic.gov/news/news/press/2010/pr10223.html","",""
"Morgan Stanley & Co. LLC","Morgan Stanley","Morgan Stanley","","$62,950,000","$0","$62,950,000","2016","20160202","financial offenses","toxic securities abuses","","The Federal Deposit Insurance Corporation, as receiver for three failed banks, announced a $62.95 million settlement of residential mortgage-backed securities (RMBS) claims against Morgan Stanley & Company LLC.","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","MS","US6174464486","financial services","financial services","https://www.fdic.gov/news/news/press/2016/pr16007.html","",""
"MORTON COMMUNITY BANK","","","","$6,000","$0","$6,000","2001","20010116","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-00-101k","","","","","","Morton","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z62oAAC?operationContext=S1","",""
"MUTUAL BANK","","","","$6,500","$0","$6,500","2009","20090317","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-224k","","","","","","Harvey","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5ojAAC?operationContext=S1","",""
"MUTUAL BANK","","","","$26,250","$0","$26,250","2008","20081218","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-08-35k","","","","","","Harvey","Illinois","","","","","","","","","","","","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z4OTAA0?operationContext=S1","",""
"Navient Solutions, Inc.","Navient","Navient","","$33,300,000","$0","$33,300,000","2014","20140513","financial offenses","banking violation","student loan abuses","The Federal Deposit Insurance Corporation announced a settlement with Sallie Mae Bank and Navient Solutions Inc. for alleged unfair and deceptive practices related to student loans in violation of Section 5 of the Federal Trade Commission Act (Section 5) and for violations of the Servicemembers Civil Relief Act (SCRA).","federal","agency action","Federal Deposit Insurance Corporation","civil","","","","","","","","","","","","","","","USA","Delaware","publicly traded","NAVI","US63938C1080","financial services","financial services","https://www.fdic.gov/news/news/press/2014/pr14033.html","",""
"NEW YORK COMMUNITY BANK","New York Community Bancorp","New York Community Bancorp","","$8,000","$0","$8,000","2004","20040818","financial offenses","banking violation","","","federal","agency action","Federal Deposit Insurance Corporation","civil","","","FDIC-04-147k","","","","","","Westbury","New York","","","","","USA","New York","publicly traded","NYCB","US6494451031","financial services","banking","https://orders.fdic.gov/sfc/servlet.shepherd/document/download/069t0000002Z5yvAAC?operationContext=S1","",""
