"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Federal-Hoffman, Inc.(dba Federal Cartridge Co.)","","","","$7,500","$0","$7,500","2001","20010801","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Anoka","Minnesota","","","","","","","","","","","","https://www.atf.gov/file/57936/download","",""
"Finck Cigar Company, LP","","","","$20,000","$0","$20,000","2014","20141230","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/abstmt-20141230_redacted.pdf","",""
"Fine Vines, LLC","","","","$12,000","$0","$12,000","2009","20090108","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Melrose Park","Illinois","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/fine_vines_llc.pdf","",""
"Firefly Distillery LLC","","","","$250,000","$0","$250,000","2015","20150212","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2015/fireflyoic-redacted.pdf","",""
"Firefly Distillery, LLC","","","","$10,000","$0","$10,000","2011","20110322","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/oic_firefly-distillery-redacted.pdf","",""
"Florasynth, Inc.","","","","$450,000","$0","$450,000","2000","20000228","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Teterboro","New Jersey","","","","","","","","","","","","https://www.atf.gov/file/57951/download","",""
"Folio Wine Company, LLC","","","","$5,000","$0","$5,000","2010","20100125","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2010/folio-wine.pdf","",""
"Frank-Lin Distillers Products, Ltd.","","","","$15,000","$0","$15,000","2005","20050125","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","San Jose","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2005/Frank_Lin.pdf","",""
"Free Spirit Social Club, Inc.","","","","$20,000","$0","$20,000","2016","20161005","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Mitchell","South Dakota","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2016/free_spirit_social_club_redacted.pdf","",""
"Future Brands LLC","","","","$250,000","$0","$250,000","2011","20110502","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/oic_future-brands-llc.pdf","",""
"Glacial Lakes Energy","","","","$73,541","$0","$73,541","2014","20140508","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/abstmt-glacial-lake-redacted.pdf","",""
"Glazer's Distributors of Illinois, Inc.","Southern Glazer's Wine & Spirits","Glazer's","In 2016 Southern Wine & Spirits merged with Glazer's to form Southern Glazer's Wine & Spirits","$225,000","$0","$225,000","2008","20080718","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Chicago","Illinois","","","","","USA","Florida","privately held","","","wholesalers","wholesalers-beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2008/glazers_distributers_of_illinois.pdf","",""
"Glazer's Wholesale Drug Co., Inc.","","","","$35,000","$0","$35,000","2004","20040524","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Dallas","Texas","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2004/glazerswholesaledrug052404.pdf","",""
"Global Tobacco LLC","","","","$311,881","$0","$311,881","2014","20141112","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/as-global-tobacco-edited-signed-redacted.pdf","",""
"Golden State Vintners","","","","$70,000","$0","$70,000","2000","20000731","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","St. Helana","California","","","","","","","","","","","","https://www.atf.gov/file/57996/download","",""
"Greenfield Wine Company, dba Cartlidge & Brown Winery","","","","$10,000","$0","$10,000","2008","20080926","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","American Canyon","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2008/greenfield.pdf","",""
"Gun Smoke Enterprises, Inc.","","","","$10,000","$0","$10,000","2012","20120709","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2012/gunsmoke_redacted-12.pdf","",""
"H & R 1871, LLC","","","","$125,000","$0","$125,000","2009","20090717","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Madison","North Carolina","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/h-r1871.pdf","",""
"The Heritage Store, Inc.","","","","$22,500","$0","$22,500","2002","20020630","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Virginia Beach","Virginia","","","","","","","","","","","","https://www.atf.gov/file/57726/download","",""
"Hornady Manufacturing Co.","","","","$25,000","$0","$25,000","2011","20110504","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/hornady-manufacturing_redacted-11.pdf","",""
"Import Sports, Inc.","","","","$50,000","$0","$50,000","2009","20090302","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Wanamassa","New Jersey","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/import-sports.pdf","",""
"Intercontinental Terminals Company LLC","","","","$5,500","$0","$5,500","2010","20100316","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2010/intercontinental-terminals.pdf","",""
"John Middleton Co.","Altria","Altria","","$315,000","$0","$315,000","2010","20100519","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","MO","US02209S1033","tobacco","tobacco","https://www.ttb.gov/images/pdfs/fo-compromise/2010/john-middleton-redacted.pdf","",""
"John Middleton, Inc.","Altria","John Middleton, Inc.","Altria bought Middleton in 2008","$24,000","$0","$24,000","2005","20051020","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","King Of Prussia","Pennsylvania","","","","","USA","Virginia","publicly traded","MO","US02209S1033","tobacco","tobacco","https://www.ttb.gov/images/pdfs/fo-compromise/2005/John%20Middelton.pdf","",""
"Johnson Brothers Liquor Company of Illinois","","","","$40,000","$0","$40,000","2009","20090105","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Woodridge","Illinois","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/johnson-brothers-liquor-company.pdf","",""
"K Vintners, LLC","","","","$17,500","$0","$17,500","2011","20110606","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/k-vintners-redacted.pdf","",""
"Ka Keoki Brewing Company, LLC","","","","$5,000","$0","$5,000","2007","20070208","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Lihue","Hawaii","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2007/ka_keoki.pdf","",""
"Kane Warehousing, Inc.","","","","$30,000","$0","$30,000","2007","20070710","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Scranton","Pennsylvania","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2007/kane_warehouse.pdf","",""
"Kautz Vineyards, Inc.","","","","$100,000","$0","$100,000","2003","20030218","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Murphys","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2003/kautzvine021803.pdf","",""
"Kent-Gamebore Corporation","","","","$25,000","$0","$25,000","2012","20120326","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2012/kent-gambore-oic-abstract-redacted.pdf","",""
"Keystone Sporting Arms, Inc.","","","","$400,000","$0","$400,000","2009","20091013","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Milton","Pennsylvania","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/keystone-sporting.pdf","",""
"Lebanese Arak Corporation","","","","$59,000","$0","$59,000","2008","20080516","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Glendale","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2008/lebanese_arak_corp.pdf","",""
"Levecke Corporation","","","","$15,000","$0","$15,000","2007","20070807","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Mira Loma","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2007/levecke_corp.pdf","",""
"Louis Dreyfus Commodities Grand Junction LLC","Louis Dreyfus","Louis Dreyfus","","$14,000","$0","$14,000","2017","20170310","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Grand Junction","Iowa","","","","","France","","privately held","","","financial services","commodities brokerage","https://www.ttb.gov/images/pdfs/fo-compromise/2017/oic-louis-dreyfus_redacted.pdf","",""
"Lucas & Lewellen Vineyards, Inc.","","","","$7,000","$0","$7,000","2009","20090601","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Solvang","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/lucas-lewellen.pdf","",""
"LWRC International, LLC","","","","$1,000,000","$0","$1,000,000","2014","20140318","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/lwrc-oic-abstract-redacted.pdf","",""
"Arizona Spirits LLC","","","","$32,000","$0","$32,000","2018","20180828","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Tempe","Arizona","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2018/arizona-spirits-oic-redacted.pdf","",""
"Marine Industrial Specialties Inc.","","","","$114,412","$0","$114,412","2016","20160229","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2016/misoic-redacted.pdf","",""
"Mariola International Co.","","","","$5,000","$0","$5,000","2016","20160203","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2016/mariola-oic_redacted.pdf","",""
"Mariola International Co.","","","","$5,000","$0","$5,000","2015","20150623","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2015/mariolaoic-redacted.pdf","",""
"Marlin Firearms Company","Sturm, Ruger & Company","Cerberus Capital Management","Sturm, Ruger bought Marlin in 2020.","$26,000","$0","$26,000","2009","20090717","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Madison","North Carolina","","","","","USA","Connecticut","publicly traded","RGR","US8641591081","miscellaneous manufacturing","firearms","https://www.ttb.gov/images/pdfs/fo-compromise/2009/marlin-firearms.pdf","",""
"Matanzas Creek Winery","","","","$5,000","$0","$5,000","2003","20031105","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Santa Rosa","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2003/matanzascreek110503.pdf","",""
"Matthews Estate LLC","","","","$36,500","$0","$36,500","2009","20090731","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Woodinville","Washington","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2009/matthews-estate.pdf","",""
"McCormick Distilling Co.","","","","$1,000,000","$0","$1,000,000","2001","20010430","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Weston","Missouri","","","","","","","","","","","","https://www.atf.gov/resource-center/docs/atf-quarterly-bulletin-2001-volume-4/download","",""
"McKenzie River Corporation","","","","$200,000","$0","$200,000","2007","20070817","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","San Francisco","California","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2007/mckenzie_river.pdf","",""
"Miller Brewing Co.","Molson Coors Beverage","SABMiller","In 2002 Philip Morris sold Miller to South Africa Breweries, which created SAB Miller, which in 2008 was put in a joint venture with Molson Coors called MillerCoors. In 2016 Molson Coors took full ownership of MillerCoors.","$24,500","$0","$24,500","2004","20040308","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Milwaukee","Wisconsin","","","","","USA","Colorado","publicly traded","NYSE: TAP","US60871R2094","beverages","beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2004/millerbrewing030804.pdf","",""
"Miller Brewing Co.","Molson Coors Beverage","SABMiller","In 2002 Philip Morris sold Miller to South Africa Breweries, which created SAB Miller, which in 2008 was put in a joint venture with Molson Coors called MillerCoors. In 2016 Molson Coors took full ownership of MillerCoors.","$24,500","$0","$24,500","2004","20040323","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Milwaukee","Wisconsin","","","","","USA","Colorado","publicly traded","NYSE: TAP","US60871R2094","beverages","beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2004/millerbrewing032304.pdf","",""
"MillerCoors LLC","Molson Coors Beverage","SABMiller","In 2002 Philip Morris sold Miller to South Africa Breweries, which created SAB Miller, which in 2008 was put in a joint venture with Molson Coors called MillerCoors. In 2016 Molson Coors took full ownership of MillerCoors.","$450,000","$0","$450,000","2015","20150902","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","NYSE: TAP","US60871R2094","beverages","beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2015/millercoors-oic-redacted.pdf","",""
"Moet Hennessy USA, Inc.","LVMH","LVMH","","$275,000","$0","$275,000","2011","20110502","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000121014","apparel","luxury goods","https://www.ttb.gov/images/pdfs/fo-compromise/2011/oic_moet-hennessy-usa.pdf","",""
"Montebello Brands, Inc.","","","","$9,000","$0","$9,000","2002","20021031","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Baltimore","Maryland","","","","","","","","","","","","https://www.atf.gov/file/57781/download","",""
"Moonlight, Inc.","","","","$6,000","$0","$6,000","2015","20150806","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2015/abstmt-moonlight-redacted.pdf","",""
"Mountain Valley Vineyards, Inc.","","","","$12,000","$0","$12,000","2014","20140508","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/mountain-valley-vineyards-oic-abstract-redacted.pdf","",""
"Nan Yang Trading Co. Inc.","","","","$20,000","$0","$20,000","2000","20000731","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Palo Alto","California","","","","","","","","","","","","https://www.atf.gov/file/57996/download","",""
"Napa Smith Holdings, LLC","","","","$26,000","$0","$26,000","2013","20130725","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2013/napa-smith-redacted.pdf","",""
"Native Wholesale Supply Company","","","","$1,200,000","$0","$1,200,000","2011","20111116","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/nws_redacted-11.pdf","",""
"New Bedford Ship Supply Company, Inc.","","","","$600,000","$0","$600,000","2014","20141120","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/new-bedford-asbtmt-20141120_redacted.pdf","",""
"New Mexico Wineries, Inc.","","","","$33,606","$0","$33,606","2014","20140203","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2014/new-mexico-winery-signed-as-Redacted.pdf","",""
"Nimbus Brewing Company, LLC","","","","$5,000","$0","$5,000","2010","20100805","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2010/nimbus-brewing-company-redacted.pdf","",""
"North American Arms","","","","$100,000","$0","$100,000","2010","20100929","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2011/north-american-arms-redacted.pdf","",""
"Olay LLC","Procter & Gamble","Procter & Gamble","","$17,500","$0","$17,500","2010","20100415","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","PG","US7427181091","household and personal care products","household & personal care products","https://www.ttb.gov/images/pdfs/fo-compromise/2010/olay.pdf","",""
"Old Cuban Cigar Factory, Inc.","","","","$15,000","$0","$15,000","2012","20120727","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2012/oic-old-cuban-cigar-fac-redacted-2012.pdf","",""
"The Olde Heurich Brewing Company","","","","$6,000","$0","$6,000","2008","20081125","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Washington","District of Columbia","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2008/old-heurich-brwing.pdf","",""
"Opolo Wines, LP","","","","$15,000","$0","$15,000","2010","20100614","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2010/opolo-irc-redacted.pdf","",""
"Opolo Wines, LP","","","","$10,000","$0","$10,000","2010","20100614","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2010/opolo-faa-redacted.pdf","",""
"Orvino Imports & Distributing, Inc.","","","","$7,500","$0","$7,500","2003","20031105","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Pompano Beach","Florida","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2003/orvinoimports110503.pdf","",""
"O.T. Logistics, Inc. (dba Oregon Transfer Co.)","","","","$13,647","$0","$13,647","2004","20040914","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Milwaukie","Oregon","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2004/otlogistics091404.pdf","",""
"Pam's Sea Store","","","","$36,000","$0","$36,000","2008","20080502","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Gloucester","Massachusetts","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2008/pams_sea_store.pdf","",""
"Parallel Products of Kentucky, Inc.","","","","$45,000","$0","$45,000","2005","20050401","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Louisville","Kentucky","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2005/parallel.pdf","",""
"Paramount Distillery, Inc.","","","","$35,000","$0","$35,000","2005","20050627","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Cleveland","Ohio","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2005/distillery.pdf","",""
"Paso Robles Wine Services","","","","$10,800","$0","$10,800","2012","20120227","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2012/paso-robles-wine-services-oic-abstract-redacted.pdf","",""
"Patriot Tobacco Co.","","","","$21,585","$0","$21,585","2004","20040323","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Denton","Texas","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2004/patriottobacco032304.pdf","",""
"Pernod Ricard USA, LLC","Pernod Ricard","Pernod Ricard","","$300,000","$0","$300,000","2011","20110502","financial offenses","tax violations","excise tax violation","offer in compromise","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000120693","beverages","beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2011/oic_pernod-ricard.pdf","",""
"Pernod-Ricard USA, Inc.","Pernod Ricard","Pernod Ricard","","$220,000","$0","$220,000","2006","20061121","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Lawrenceburg","Indiana","","","","","France","","publicly traded","","FR0000120693","beverages","beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2006/pernod_redacted.pdf","",""
"Pharmco Products, Inc.","","","","$475,000","$0","$475,000","2008","20080603","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Brookfield","Connecticut","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2008/pharmco-products.pdf","",""
"Pharmco Products, Inc.","","","","$200,000","$0","$200,000","2003","20030911","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Brookfield","Connecticut","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2003/pharmcoprod091103.pdf","",""
"Pittsburgh Brewing Co.","","","","$8,000","$0","$8,000","2004","20040805","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Pittsburgh","Pennsylvania","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2004/pittsburghbrewing080504.pdf","",""
"The Place to Shoot, Inc.","","","","$47,485","$0","$47,485","2007","20070531","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","Portland","Oregon","","","","","","","","","","","","https://www.ttb.gov/images/pdfs/fo-compromise/2007/place_shoot.pdf","",""
"Plaza Provision Co.","","","","$5,260","$0","$5,260","2001","20010430","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","","","","San Juan","Puerto Rico","","","","","","","","","","","","https://www.atf.gov/resource-center/docs/atf-quarterly-bulletin-2001-volume-4/download","",""
