"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"DuPont Pharmaceuticals Company","Bristol-Myers Squibb","Bristol-Myers Squibb","","$6,600","$0","$6,600","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","BMY","US1101221083","pharmaceuticals","pharmaceuticals","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"Ebara International Corp.","Ebara","Ebara","","$44,000","$0","$44,000","2004","20041001","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3166000004","industrial equipment","industrial equipment","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10012004.pdf","",""
"E.H. Wachs Company, Inc.","","","","$85,000","$0","$85,000","2003","20030516","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05162003.pdf","",""
"EMD Chemicals, Inc.","Merck KGaA (EMD)","Merck KGaA (EMD)","","$8,250","$0","$8,250","2007","20070202","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0006599905","pharmaceuticals","pharmaceuticals","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02022007.pdf","",""
"Endocardial Solutions, Inc","","","","$6,000","$0","$6,000","2005","20050401","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04012005.pdf","",""
"Engineering Dynamics Inc.","","","","$132,791","$0","$132,791","2008","20080529","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05292008.pdf","",""
"Eni Petroleum Co. Inc.","ENI","ENI","","$6,562","$0","$6,562","2008","20081231","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Italy","","publicly traded","E","IT0003132476","oil and gas","oil & gas","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/12312008.pdf","",""
"EPMedsystems, Inc.","","","","$33,000","$0","$33,000","2007","20070601","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06082007.pdf","",""
"ESPN, Inc.","Walt Disney","Walt Disney","","$39,050","$0","$39,050","2003","20030404","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","California","publicly traded","DIS","US2546871060","entertainment","entertainment","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04042003.pdf","",""
"Exel Global Logistics, Inc.","","","","$6,226","$0","$6,226","2006","20060505","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05052006.pdf","",""
"Exxon Mobil","Exxon Mobil","Exxon Mobil","","$2,000,000","$0","$2,000,000","2017","20170720","financial offenses","economic sanction violation","","Violation of Ukraine-Related Sanctions Regulations","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: XOM","US30231G1022","oil and gas","oil & gas","https://www.treasury.gov/resource-center/sanctions/CivPen/Documents/20170720_exxonmobil.pdf","",""
"Exxon Mobil Corp","Exxon Mobil","Exxon Mobil","","$50,000","$0","$50,000","2003","20030404","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: XOM","US30231G1022","oil and gas","oil & gas","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04042003.pdf","",""
"Fairfield Chemical Carriers Inc.","","","","$37,500","$0","$37,500","2007","20071005","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10052007.pdf","",""
"Felins USA Inc","","","","$5,500","$0","$5,500","2003","20030530","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05302003.pdf","",""
"Fidelity Brokerage Services, Inc. dba Fidelity Investments","Fidelity Investments","Fidelity Investments","","$63,853","$0","$63,853","2005","20050603","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Massachusetts","privately held","","","financial services","financial services","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06032005.pdf","",""
"Fidelity National Information Services","Fidelity National Information Services","Fidelity National Information Services","","$12,260","$0","$12,260","2008","20081231","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","FIS","US31620M1062","information technology","information technology","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/12312008.pdf","",""
"First Incentive  Travel,  Inc.","","","","$8,250","$0","$8,250","2009","20090731","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","Florida","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07312009.pdf","",""
"First National Bank","","","","$19,200","$0","$19,200","2004","20040903","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/09032004.pdf","",""
"First Security Bank, Utah","","","","$63,200","$0","$63,200","2003","20030404","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04042003.pdf","",""
"First Union Bank","Wells Fargo","First Union","In 2001 First Union merged with Wachovia, which was acquired by Wells Fargo in 2008","$18,740","$0","$18,740","2004","20040604","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","California","publicly traded","WFC","US9497461015","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06042004.pdf","",""
"Fleet Bank","","","","$41,050","$0","$41,050","2003","20030404","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04042003.pdf","",""
"Foothills Property Inc.","","","","$8,250","$0","$8,250","2004","20040903","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/09032004.pdf","",""
"Fort Dodge Animal Health","Zoetis","Wyeth","Pfizer acquired Wyeth in 2009. Pfizer Animal Health was spun off as a public company in 2013 with the name Zoetis.","$26,956","$0","$26,956","2004","20041105","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","ZTS","US98978V1035","pharmaceuticals","animal health products","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/11052004.pdf","",""
"The Four Oaks Foundation, Inc.","","","","$7,500","$0","$7,500","2005","20050506","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05062005.pdf","",""
"FRP Services & Co. (America), Inc.","","","","$12,500","$0","$12,500","2008","20080606","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06062008.pdf","",""
"Fugro Seafloor Surveys, Inc","","","","$38,035","$0","$38,035","2005","20050506","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05062005.pdf","",""
"GasTech Engineering Corp.","","","","$33,000","$0","$33,000","2006","20060707","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07072006.pdf","",""
"Gate Gourmet, Inc.","","","","$581,901","$0","$581,901","2008","20080731","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/Documents/07312008.pdf","",""
"Golden Escrow, Inc.","","","","$11,000","$0","$11,000","2009","20090327","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","Alhambra","California","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/03272009.pdf","",""
"Guaranty Bank","","","","$5,000","$0","$5,000","2004","20041001","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10012004.pdf","",""
"Guidant Corporation","Boston Scientific Corp.","Boston Scientific Corp.","","$277,017","$0","$277,017","2007","20070309","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Massachusetts","publicly traded","BSX","US1011371077","medical equipment and supplies","medical devices","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/03092007.pdf","",""
"Guy Carpenter & Company, Inc","Marsh & McLennan","Marsh & McLennan","","$50,000","$0","$50,000","2003","20031003","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: MMC","US5717481023","financial services","insurance","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10032003.pdf","",""
"Hakan Agro Commodities Trading Co.","","","","$61,526","$0","$61,526","2004","20040204","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02062004.pdf","",""
"Halliburton Atlantic Limited","Halliburton","Halliburton","","$304,706","$0","$304,706","2016","20160225","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","HAL","US4062161017","oilfield services and supplies","oilfield services","https://www.treasury.gov/resource-center/sanctions/CivPen/Documents/20160225_Halliburton.pdf","",""
"Hanjin Shipping Co., Ltd.","","","","$39,160","$0","$39,160","2003","20030718","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07182003.pdf","",""
"Hanmi Bank","Hanmi Financial Corp.","Hanmi Financial Corp.","","$7,000","$0","$7,000","2004","20040903","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","California","publicly traded","HAFC","US4104952043","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/09032004.pdf","",""
"Harris Bank International","","","","$11,000","$0","$11,000","2003","20031003","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10032003.pdf","",""
"Hercules Canada","","","","$45,000","$0","$45,000","2003","20031107","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/11072003.pdf","",""
"HSBC Bank USA","HSBC","HSBC","","$11,000","$0","$11,000","2003","20030606","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06062003.pdf","",""
"HSBC Bank USA","HSBC","HSBC","","$8,375","$0","$8,375","2004","20040507","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05072004.pdf","",""
"HSBC Bank USA","HSBC","HSBC","","$5,500","$0","$5,500","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"HSBC Bank USA","HSBC","HSBC","","$5,500","$0","$5,500","2003","20030606","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06062003.pdf","",""
"HSBC Holdings","HSBC","HSBC","","$375,000,000","$0","$375,000,000","2012","20121211","financial offenses","economic sanction violation","","The U.S. Department of the Treasury's Office of Foreign Assets Control announced a $375 million settlement with HSBC Holdings plc to settle potential liability on behalf of it and certain of its affiliates for apparent violations of U.S. sanctions.","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/20121211_33.aspx","",""
"HyperBranch Medical Technology Inc.","","","","$107,691","$0","$107,691","2016","20160623","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/CivPen/Documents/20160623_hyperbranch.pdf","",""
"Iberia Airlines","","","","$8,200","$0","$8,200","2004","20040604","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06042004.pdf","",""
"ICN Pharmaceuticals, Inc","Bausch Health","Bausch Health","ICN is the former name of Bausch Health","$5,500","$0","$5,500","2004","20040604","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Canada","","publicly traded","BHC","CA0717341071","pharmaceuticals","pharmaceuticals","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06042004.pdf","",""
"IEPS Electronic, Inc","","","","$100,000","$0","$100,000","2004","20040604","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06042004.pdf","",""
"IGI, Inc","","","","$225,000","$0","$225,000","2003","20030404","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04042003.pdf","",""
"Imperial Bank","","","","$29,000","$0","$29,000","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"IndeCorp  Corporation","","","","$14,520","$0","$14,520","2005","20051012","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10122005.pdf","",""
"Industria Compozioni Stampate SpA","","","","$30,248","$0","$30,248","2004","20040402","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/04022004.pdf","",""
"ING Bank N.V.","ING","ING","","$619,000,000","$619,000,000","$0","2012","20120612","financial offenses","economic sanction violation","","The U.S. Department of the Treasury's Office of Foreign Assets Control announced a $619 million settlement with ING Bank N.V. to settle potential liability for apparent violations of U.S. sanctions.","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Netherlands","","publicly traded","ING","NL0011821202","financial services","financial services","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/20120612.aspx","","Note: This penalty is a duplicate of an amount shown in another record (either because it applies to a multi-location settlement or because Violation Tracker contains an agency record and a settlement announcement for the same case)."
"Ingersoll-Rand Co.","Ingersoll Rand","Ingersoll Rand","In 2020 Ingersoll Rand Industrial and Gardner Denver merged to form Ingersoll Rand Inc.","$137,500","$0","$137,500","2003","20030711","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: IR","US45687V1061","industrial equipment","industrial equipment","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07112003.pdf","",""
"Innospec Inc.","Innospec","Innospec","","$2,200,000","$0","$2,200,000","2010","20100317","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","Nasdaq: IOSP","US45768S1050","chemicals","specialty chemicals","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/innospec_ag.pdf","",""
"Innostar Inc.","","","","$10,500","$0","$10,500","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"InterAudi Bank","","","","$13,750","$0","$13,750","2003","20031003","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10032003.pdf","",""
"International Commercial Bank of China","","","","$5,988","$0","$5,988","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"International Music Network","","","","$92,093","$0","$92,093","2004","20040702","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07022004.pdf","",""
"International Systems Management, Inc.","","","","$15,227","$0","$15,227","2005","20050506","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05062005.pdf","",""
"Intrust Bank","","","","$8,000","$0","$8,000","2003","20031107","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","Wichita","Kansas","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/11072003.pdf","",""
"Iridex Corporation","","","","$7,500","$0","$7,500","2008","20081125","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/11252008.pdf","",""
"Irridelco International Corp.","","","","$68,750","$0","$68,750","2004","20040903","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/09032004.pdf","",""
"IXTLAN Corporation","","","","$6,322","$0","$6,322","2006","20061201","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/12012006.pdf","",""
"J. D'Addario & Company, Inc.","","","","$5,385","$0","$5,385","2005","20050701","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/07012005.pdf","",""
"Javad Position Systems","","","","$12,000","$0","$12,000","2003","20031205","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/12052003.pdf","",""
"JP Morgan Chase","JPMorgan Chase","JPMorgan Chase","","$26,980","$0","$26,980","2004","20040204","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02062004.pdf","",""
"JP Morgan Chase & Co.","JPMorgan Chase","JPMorgan Chase","","$73,281","$0","$73,281","2004","20040102","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/01022004.pdf","",""
"JP Morgan Chase & Co.","JPMorgan Chase","JPMorgan Chase","","$17,303","$0","$17,303","2004","20040102","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/01022004.pdf","",""
"JP Morgan Chase Bank","JPMorgan Chase","JPMorgan Chase","","$18,094","$0","$18,094","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"JP Morgan Chase Bank","JPMorgan Chase","JPMorgan Chase","","$9,748","$0","$9,748","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"JPMorgan Chase Bank","JPMorgan Chase","JPMorgan Chase","","$88,300,000","$0","$88,300,000","2011","20110825","financial offenses","economic sanction violation","","JPMorgan Chase Bank, N.A agreed to remit $88,300,000 to settle potential civil liability for apparent violations of U.S. sanctions.","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/20110825.aspx","",""
"Key-Bell Corporation","","","","$5,697","$0","$5,697","2003","20030606","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06062003.pdf","",""
"Key Bank National Association","KeyCorp","KeyCorp","","$200,000","$0","$200,000","2008","20080222","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","KEY","US4932671088","financial services","banking","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02222008.pdf","",""
"Knight Industries and Associates, Inc.","","","","$17,469","$0","$17,469","2008","20080529","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05292008.pdf","",""
"Koch Foods, L.L.C.","Koch Foods","Koch Foods","","$43,947","$0","$43,947","2006","20061006","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","USA","Illinois","privately held","","","food products","food products","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/10062006.pdf","",""
"Kuehne & Nagel, Inc.","Kuehne & Nagel","Kuehne & Nagel","","$18,957","$0","$18,957","2005","20050304","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","","CH0025238863","freight and logistics","logistics","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/03042005.pdf","",""
"La Salle Bank Midwest, N.A.","","","","$5,500","$0","$5,500","2008","20080222","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02222008.pdf","",""
"Lactalis USA,  Inc.","Lactalis","Lactalis","","$20,950","$0","$20,950","2009","20090227","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","France","","privately held","","","food products","dairy products","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/02272009.pdf","",""
"Lee Bank","","","","$16,500","$0","$16,500","2004","20040806","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/08062004.pdf","",""
"Liberty International Holdings Inc.","","","","$35,211","$0","$35,211","2009","20090529","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/05292009.pdf","",""
"Linker Equipment Corporation","","","","$22,000","$0","$22,000","2003","20030606","financial offenses","economic sanction violation","","","federal","agency action","Office of Foreign Assets Control","civil","","","","","","","","","","","","","","","","","","","","","","https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Documents/06062003.pdf","",""
