"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"ALJ HOME IMPROVEMENT INC","","","","$687,536","$0","$687,536","2022","20220804","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346123631","ALJ HOME IMPROVEMENT INC","514 WARREN AVE","Ho Ho Kus","New Jersey","07423","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLGENCORP LLC.","Dollar General","Dollar General","","$160,101","$0","$160,101","2022","20220802","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346123326","DOLGENCORP LLC.","2815 RIDGE AVE","Philadelphia","Pennsylvania","19121","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"W.S. RED HANCOCK INC.","","","","$196,886","$0","$196,886","2022","20220729","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346114747","W.S. RED HANCOCK INC.","115 PRITCHARD AVENUE","Bentonia","Mississippi","39040","","213112","213112: Support Activities for Oil and Gas Operations","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR TREE STORES, INC.","Dollar Tree","Dollar Tree","","$239,592","$0","$239,592","2022","20220728","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346110190","DOLLAR TREE STORES, INC.","8315 SUDLEY ROAD","Manassas","Virginia","20109","","452319","","USA","Virginia","publicly traded","DLTR","US2567461080","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"UNDERGROUND UTILITIES INC.","","","","$165,539","$0","$165,539","2022","20220726","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346102817","UNDERGROUND UTILITIES INC.","222 MEIGS ST.","Sandusky","Ohio","44870","","237110","237110: Water and Sewer Line and Related Structures Construction","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"HIXSON LUMBER COMPANY, LLC","","","","$218,759","$0","$218,759","2022","20220723","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346097959","HIXSON LUMBER COMPANY, LLC","202 NIVEN RD","Rison","Arkansas","71665","","423310","423310: Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"BOTTICELLO, INC.","","","","$190,000","$0","$190,000","2022","20220722","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346097918","BOTTICELLO, INC.","CEDAR SWAMP ROAD VERNON BRANCH ROAD","Coventry","Connecticut","06238","","238910","238910: Site Preparation Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"EAST WEST SEAFOODS LLC","","","","$208,983","$0","$208,983","2022","20220718","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346083819","EAST WEST SEAFOODS LLC","MV PACIFIC PRODUCERS SUITE 116","Kodiak","Alaska","99619","","311710","311710: Seafood Product Preparation and Packaging","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"NSTAR ELECTRIC","EverSource Energy","EverSource Energy","","$159,529","$0","$159,529","2022","20220712","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346079783","NSTAR ELECTRIC","28 BOWDOIN STREET","Boston","Massachusetts","02114","","221122","221122: Electric Power Distribution","USA","Massachusetts","publicly traded","ES","US30040W1080","utilities and power generation","utilities","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"GLOBE METALLURGICAL, INC.","Ferroglobe","Ferroglobe","","$188,533","$0","$188,533","2022","20220714","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346079551","GLOBE METALLURGICAL, INC.","1595 SPARLING ROAD","Waterford","Ohio","45786","","331110","331110: Iron and Steel Mills and Ferroalloy Manufacturing","United Kingdom","","publicly traded","GSM","GB00BYW6GV68","metals","metals","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$205,117","$0","$205,117","2022","20220713","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346077001","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","26222 ALABAMA 195","Double Springs","Alabama","35553","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"TOWNSHIP OF MIDDLETOWN SEWERAGE AUTHORITY","","","","$197,400","$0","$197,400","2022","20220601","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346068075","TOWNSHIP OF MIDDLETOWN SEWERAGE AUTHORITY","100 BEVERLY WAY P.O. BOX 205","Belford","New Jersey","07718","","221320","221320: Sewage Treatment Facilities","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"CHEVRON ENVIRONMENTAL MANAGEMENT COMPANY","Chevron","chevron","","$174,031","$0","$174,031","2022","20220630","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346060528","CHEVRON ENVIRONMENTAL MANAGEMENT COMPANY","WILSON CREEK UNIT 69, RIG #5545 2500 COUNTY ROAD 9","Meeker","Colorado","81641","","211120","211120: Crude Petroleum Extraction","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"RANGER ENERGY SERVICES, LLC","Ranger Energy Services","Ranger Energy Services","","$319,058","$0","$319,058","2022","20220630","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346060379","RANGER ENERGY SERVICES, LLC","WILSON CREEK UNIT 69, RIG #5545 2500 COUNTY ROAD 9","Meeker","Colorado","81641","","213112","213112: Support Activities for Oil and Gas Operations","USA","Texas","publicly traded","RNGR","US75282U1043","oilfield services and supplies","oilfield services","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"GUELSIN LIMA DBA EXTREME ROOFING AND SIDING LLC","","","","$584,333","$0","$584,333","2022","20220706","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346059470","GUELSIN LIMA DBA EXTREME ROOFING AND SIDING LLC","43-48 HEARTHSTONE COURT","Upper Saddle River","New Jersey","07458","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"KEWAUNEE FABRICATIONS, L.L.C.","","","","$202,524","$0","$202,524","2022","20220630","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346052459","KEWAUNEE FABRICATIONS, L.L.C.","520 NORTH MAIN STREET","Kewaunee","Wisconsin","54216","","332999","332999: All Other Miscellaneous Fabricated Metal Product Manufacturing","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"PORT JERVIS LABORATORIES, INC.","","","","$169,889","$0","$169,889","2022","20220620","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346051162","PORT JERVIS LABORATORIES, INC.","20 WEST KING ST.","Port Jervis","New York","12771","","325620","325620: Toilet Preparation Manufacturing","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"WBW CONSTRUCTION, LLC","","","","$250,272","$0","$250,272","2022","20220628","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346045131","WBW CONSTRUCTION, LLC","13700 NORTH INTERSTATE HIGHWAY 35","Jarrell","Texas","76537","","238910","238910: Site Preparation Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"BANDERA UTILITY CONTRACTORS","","","","$165,952","$0","$165,952","2022","20220624","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346042393","BANDERA UTILITY CONTRACTORS","4643 FM 543","Mckinney","Texas","75071","","237110","237110: Water and Sewer Line and Related Structures Construction","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"MIKE KRUEGER","","","","$300,557","$0","$300,557","2022","20220622","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346035447","MIKE KRUEGER","3359 STONEBROOKE LN.","Maumee","Ohio","43537","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"BELT CONSTRUCTION, INC","","","","$250,000","$0","$250,000","2022","20220614","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346019821","BELT CONSTRUCTION, INC","2125 N. MIDWEST BLVD","Edmond","Oklahoma","73034","","237110","237110: Water and Sewer Line and Related Structures Construction","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$290,054","$0","$290,054","2022","20220614","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346018088","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","1106 W. JACKSON ST.","Thomasville","Georgia","31792","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"C.R.H. ROOFING LLC","","","","$181,945","$0","$181,945","2022","20220609","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346016074","C.R.H. ROOFING LLC","23567 REBECCA LN","Columbia Station","Ohio","44028","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR TREE STORES, INC","Dollar Tree","Dollar Tree","","$255,262","$0","$255,262","2022","20220608","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346005911","DOLLAR TREE STORES, INC","4840 W. 211TH ST.","Matteson","Illinois","60443","","453998","453998: All Other Miscellaneous Store Retailers (except Tobacco Stores)","USA","Virginia","publicly traded","DLTR","US2567461080","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"C.R.H. ROOFING LLC","","","","$181,945","$0","$181,945","2022","20220603","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","346002298","C.R.H. ROOFING LLC","LOT 71 RESERVE DR","Tallmadge","Ohio","44278","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"SAVAGE SERVICES CORPORATION","Savage Companies","Savage Companies","","$304,556","$0","$304,556","2022","20220602","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345999114","SAVAGE SERVICES CORPORATION","2005 LIME RD","Pueblo","Colorado","81006","","221112","221112: Fossil Fuel Electric Power Generation","USA","Utah","privately held","","","diversified","diversified","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$247,580","$0","$247,580","2022","20220603","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345999015","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","901 CHERRY STREET","Panama City Beach","Florida","32401","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DERECK CONSTRUCTION LLC AND JOSE EDUARDO MEJIA LOPEZ","","","","$298,747","$0","$298,747","2022","20220602","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345996789","DERECK CONSTRUCTION LLC AND JOSE EDUARDO MEJIA LOPEZ","1810 RED ORCHARD WAY","Liberty","Missouri","64068","","238130","238130: Framing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$290,054","$0","$290,054","2022","20220601","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345995674","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","1104 NORTH WAY","Darien","Georgia","31305","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"COMMERCIAL METALS COMPANY","Commercial Metals Co.","Commercial Metals Co.","","$188,533","$0","$188,533","2022","20220531","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345989172","COMMERCIAL METALS COMPANY","1 CROSSMAN ROAD NORTH","Sayreville","New Jersey","08872","","331110","331110: Iron and Steel Mills and Ferroalloy Manufacturing","USA","Texas","publicly traded","CMC","US2017231034","metals","metals","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$391,976","$0","$391,976","2022","20220524","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345985444","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","209 E 10TH ST","West Point","Georgia","31833","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLGEN MIDWEST LLC","Dollar General","Dollar General","","$341,842","$0","$341,842","2022","20220524","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345984330","DOLGEN MIDWEST LLC","3636 LOCKBOURNE RD","Columbus","Ohio","43207","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"FIESTA MART, LLC","","","","$435,081","$0","$435,081","2022","20220523","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345982359","FIESTA MART, LLC","1200 E PARKER RD","Plano","Texas","75074","","424490","424490: Other Grocery and Related Products Merchant Wholesalers","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"FAMILY DOLLAR STORES, INC./FAMILY DOLLAR STORES OF GEORGIA, LLC/FAMILY DOLLAR OPERATIONS, LLC/DOLLAR TREE MANAGEMENT, LLC/DOLLAR TREE STORES, INC.","Dollar Tree","Dollar Tree","","$255,252","$0","$255,252","2022","20220523","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345976740","FAMILY DOLLAR STORES, INC./FAMILY DOLLAR STORES OF GEORGIA, LLC/FAMILY DOLLAR OPERATIONS, LLC/DOLLAR TREE MANAGEMENT, LLC/DOLLAR TREE STORES, INC.","35 MULBERRY COMMERCIAL PARK","Richmond Hill","Georgia","31324","","453998","453998: All Other Miscellaneous Store Retailers (except Tobacco Stores)","USA","Virginia","publicly traded","DLTR","US2567461080","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$418,509","$0","$418,509","2022","20220519","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345970651","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","1060 W MAIN ST STE 4","Dothan","Alabama","36303","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$423,881","$0","$423,881","2022","20220519","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345969141","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","6680 DEERFOOT PARKWAY","Clay","Alabama","35048","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"PECO FOODS, INC","","","","$159,522","$0","$159,522","2022","20220516","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345967392","PECO FOODS, INC","4114 US 67 SOUTH","Pocahontas","Arkansas","72455","","311615","311615: Poultry Processing","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"THE TJX COMPANIES, INC.","TJX","TJX","","$167,504","$0","$167,504","2022","20220516","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345964530","THE TJX COMPANIES, INC.","250 POOLER PARKWAY","Pooler","Georgia","31322","","448140","448140: Family Clothing Stores","USA","Massachusetts","publicly traded","TJX","US8725401090","retailing","retail-apparel","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"GARFIELD LUMBER & MILLWORKS INC.","","","","$165,912","$0","$165,912","2022","20220518","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345963771","GARFIELD LUMBER & MILLWORKS INC.","260 LANZA AVENUE","Garfield","New Jersey","07026","","423310","423310: Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"HECTOR ABLE HERNANDEZ","","","","$228,541","$0","$228,541","2022","20220516","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345960371","HECTOR ABLE HERNANDEZ","N1673 MUNICIPAL ROAD","Greenville","Wisconsin","54942","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"ROYAL ROOFING & SIDING INC","","","","$162,000","$0","$162,000","2022","20220512","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345954754","ROYAL ROOFING & SIDING INC","501 N CRESTVIEW DR","Moses Lake","Washington","98837","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"ALL BEST CONTRACTORS CORPORATION","","","","$175,484","$0","$175,484","2022","20220511","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345951602","ALL BEST CONTRACTORS CORPORATION","8 PIER STREET","Eastampton","New Jersey","08060","","238130","238130: Framing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"GUYMANN CONSTRUCTION OF FLORIDA, INC.","","","","$155,178","$0","$155,178","2022","20220509","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345948574","GUYMANN CONSTRUCTION OF FLORIDA, INC.","BURNT STORE RD.","Punta Gorda","Florida","33955","","237110","237110: Water and Sewer Line and Related Structures Construction","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"THE JAMAR COMPANY","","","","$188,533","$0","$188,533","2022","20220506","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345942858","THE JAMAR COMPANY","3401 24TH STREET SW","Center","North Dakota","58530","","236220","236220: Commercial and Institutional Building Construction","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"NOX US, LLC","","","","$1,232,705","$0","$1,232,705","2022","20220504","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345937635","NOX US, LLC","931 S. SPRINGVILLE AVENUE","Fostoria","Ohio","44830","","326199","326199: All Other Plastics Product Manufacturing","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"COSMO SPECIALTY FIBERS INC","","","","$597,000","$0","$597,000","2022","20220412","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345936900","COSMO SPECIALTY FIBERS INC","1701 1ST ST","Cosmopolis","Washington","98537","","322130","322130: Paperboard Mills","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"ALLWAYS ROOFING INC","","","","$201,727","$0","$201,727","2022","20220429","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345934236","ALLWAYS ROOFING INC","1812 VILLAGE LANE","Mukilteo","Washington","98275","","238160","238160: Roofing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$575,745","$0","$575,745","2022","20220429","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345932495","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","2336 STATE HIGHWAY 20","Town Creek","Alabama","35672","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$429,895","$0","$429,895","2022","20220428","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345925705","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","120 COUNCIL DRIVE","Odenville","Alabama","35120","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"PRAIRIE FARMS DAIRY INC","","","","$188,800","$0","$188,800","2022","20220427","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345922892","PRAIRIE FARMS DAIRY INC","126 N BRADY RD","Battle Creek","Michigan","49037","","311511","311511: Fluid Milk Manufacturing","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"MAX CONTRACTORS INC.","","","","$269,594","$0","$269,594","2022","20220421","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345909584","MAX CONTRACTORS INC.","330 CARSON ST","Philadelphia","Pennsylvania","19128","","238130","238130: Framing Contractors","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","Dollar General","Dollar General","","$312,846","$0","$312,846","2022","20220419","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345908271","DOLLAR GENERAL CORPORATION/ DOLGENCORP, LLC","101 COLDWATER CREEK RD","Dewy Rose","Georgia","30634","","452319","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
"BORGHI USA INC. OIL HYDRAULIC CONDUITS","","","","$154,995","$0","$154,995","2022","20220419","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","345905756","BORGHI USA INC. OIL HYDRAULIC CONDUITS","402 W. DIVISION ST","West Burlington","Iowa","52655","","331210","331210: Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","","","","","","","","Extracted from a download of OSHA's Enforcment Data updated on 12/10/2023, available at https://enforcedata.dol.gov/views/data_catalogs.php","",""
