"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Banner Health","Banner Health","Banner Health","","$6,100,000","$0","$6,100,000","2004","20040628","government-contracting-related offenses","False Claims Act and related",""," Banner Health agreed to pay the United States $6.1 million to settle allegations that the company submitted false claims to Medicare to obtain reimbursement for home health care visits by its Wyoming facilities that were either not reasonable or not necessary.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","Wyoming","","","","","USA","Arizona","non-profit","","","healthcare services","hospitals","https://www.justice.gov/archive/opa/pr/2004/June/04_civ_448.htm","",""
"Banner Health","Banner Health","Banner Health","","$6,000,000","$0","$6,000,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Arizona","non-profit","","","healthcare services","hospitals","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations","",""
"Baptist Health System Inc.","Baptist Health (Jacksonville, FL)","Baptist Health (Jacksonville, FL)","","$2,500,000","$0","$2,500,000","2014","20140506","government-contracting-related offenses","False Claims Act and related","","Baptist Health System Inc., the parent company for a network of affiliated hospitals and medical providers in the Jacksonville, Florida, area, agreed to pay $2.5 million to settle allegations that its subsidiaries violated the False Claims Act by submitting claims to federal health care programs for medically unnecessary services and drugs.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","Jacksonville","Florida","","","","","USA","Florida","non-profit","","","healthcare services","healthcare services","https://www.justice.gov/opa/pr/government-settles-false-claims-act-allegations-against-florida-based-baptist-health-system","",""
"Baptist Healthcare System, Inc","Baptist Health (KY)","Baptist Health (KY)","","$2,000,000","$0","$2,000,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Kentucky","non-profit","","","healthcare services","hospitals","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations","",""
"Baptist Memorial Health Care Corporation","Baptist Memorial Health Care","Baptist Memorial Health Care","","$3,400,000","$0","$3,400,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Tennessee","non-profit","","","healthcare services","hospitals","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations","",""
"Baptist St. Anthony's Health System","","","","$1,700,000","$0","$1,700,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","Amarillo","Texas","","","","","","","","","","","","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations","",""
"Baxano Surgical Inc.","","","","$6,000,000","$0","$6,000,000","2013","20130703","government-contracting-related offenses","False Claims Act and related","","Medical device manufacturer TranS1 Inc., now known as Baxano Surgical Inc., agreed to pay the United States $6 million to resolve allegations under the False Claims Act that the company caused health care providers to submit false claims to Medicare and other federal health care programs for minimally-invasive spine surgeries.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/north-carolina-based-trans1-pay-us-6-million-settle-false-claims-act-allegations","",""
"Baxter Healthcare Corporation","Baxter International","Baxter International","","$18,158,000","$0","$18,158,000","2017","20170112","safety-related offenses","drug or medical equipment safety violation","False Claims Act and related","Baxter Healthcare Corporation agreed to pay $18.158 million to resolve its criminal and civil liability arising from its alleged failure to follow current Good Manufacturing Practices when manufacturing sterile drug products. The resolution included a deferred prosecution agreement and penalties and forfeiture totaling $16 million and a civil settlement under the False Claims Act with the federal government totaling approximately $2.158 million. ","federal","agency action","Justice Department Civil Division","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","USA","Illinois","publicly traded","BAX","US0718131099","medical equipment and supplies","medical supplies","https://www.justice.gov/opa/pr/baxter-healthcare-corporation-pay-more-18-million-resolve-criminal-and-civil-liability","",""
"Bayer Corporation","Bayer","Bayer","","$14,000,000","$0","$14,000,000","2001","20010123","government-contracting-related offenses","False Claims Act and related","","Bay agreed to pay $14 million to the United States and 45 states to settle allegations under the federal False Claims Act that the company caused physicians and other health care providers to submit fraudulently inflated reimbursement claims to the state and federally funded Medicaid program.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000BAY0017","chemicals","chemicals","https://www.justice.gov/archive/opa/pr/2001/January/039civ.htm","",""
"Bayer HealthCare LLC","Bayer","Bayer","","$97,500,000","$0","$97,500,000","2008","20081125","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","Bayer HealthCare LLC agreed to pay the United States $97.5 million plus interest to settle allegations that it paid kickbacks to a number of diabetic suppliers and caused those suppliers to submit false claims to Medicare. The settlement resolved allegations that Bayer engaged in a cash-for-patient scheme through which it paid 11 diabetic suppliers to convert their patients to Bayer's products from supplies manufactured by its competitors.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000BAY0017","chemicals","chemicals","https://www.justice.gov/archive/opa/pr/2008/November/08-civ-1050.html","",""
"Baylor Health Care System","Baylor Scott & White Health","Baylor Scott & White Health","","$4,000,000","$0","$4,000,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Texas","non-profit","","","healthcare services","hospitals","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations","",""
"Beazer Homes USA Inc.","Beazer Homes USA","Beazer Homes USA","","$53,000,000","$0","$53,000,000","2009","20090701","government-contracting-related offenses","False Claims Act and related","mortgage abuses","Beazer Homes USA Inc. agreed to pay the United States $5 million dollars, plus contingent payments of up to $48 million to be shared with victimized private homeowners, to resolve allegations that it, and Beazer Mortgage Corp., were involved in fraudulent mortgage origination activities in connection with federally insured mortgages. ","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","BZH","US07556Q8814","construction and engineering","homebuilding","https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-allegations-against-national-home-builder-and-mortgage","",""
"Bechtel Infrastructure Corp. and PB Americas Inc","Bechtel","Bechtel","","$458,000,000","$0","$458,000,000","2008","20080123","government-contracting-related offenses","False Claims Act and related","","A joint venture between Bechtel Infrastructure Corp. and PB Americas Inc., known as B/PB, and certain design consultants agreed to pay the United States and the Commonwealth of Massachusetts a total of $458 million to settle allegations that B/PB violated federal and state criminal and civil laws by failing to provide adequate construction management and quality assurance services to the Central Artery Tunnel, known as the Big Dig, in Boston and that the design consultants caused excess costs to be incurred on the project.","federal","agency action","Justice Department Civil Division","civil and criminal","","","","","","","","","","Massachusetts","","","","","USA","California","privately held","","","construction and engineering","construction & engineering","https://www.justice.gov/archive/opa/pr/2008/January/08_crt_048.html","",""
"Bell Helicopter Textron Inc.","Textron","Textron","","$3,718,770","$0","$3,718,770","2010","20100526","government-contracting-related offenses","False Claims Act and related","","Bell Helicopter Textron Inc. agreed to pay the United States an additional $3,718,770 to resolve civil claims arising from the company's cost charging practices on some of its contracts with the government.  In August 2004, Bell had notified the Defense Department's Inspector General that its billing of the costs of certain subcontracts, work transfers, and other transactions with its subsidiaries, divisions, and affiliated companies had resulted in overcharges to the government. The company submitted a report in 2006 describing its conduct and the financial impact on the government and paid the government $12,851,248.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","NYSE: TXT","US8832031012","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/opa/pr/bell-helicopter-textron-inc-pay-total-165-million-overcharging-united-states","",""
"Besler & Company, Inc.","","","","$2,875,000","$0","$2,875,000","2008","20080305","government-contracting-related offenses","False Claims Act and related","fraud","Besler & Company, Inc., a healthcare consulting firm, and its principal agreed to pay the United States $2.875 million, plus interest, to settle allegations of fraud against the federal Medicare program.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2008/March/08_civ_173.html","",""
"Best Choice Home Health Care Agency Inc.","","","","$1,800,000","$0","$1,800,000","2016","20161025","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","Best Choice Home Health Care Agency Inc. and its owner agreed to pay $1.8 million to resolve allegations that they violated the False Claims Act by paying kickbacks for the referral of Medicaid-covered patients for home and community-based healthcare services. ","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","Kansas City","Kansas","","","","","","","","","","","","https://www.justice.gov/opa/pr/best-choice-home-health-care-agency-inc-and-its-owner-agree-pay-18-million-resolve-false","",""
"Beth Israel Deaconess Medical Center","Beth Israel Lahey Health","CareGroup Healthcare System","In 2019 CareGroup merged with Lahey Health to form Beth Israel Lahey Health","$3,200,000","$0","$3,200,000","2002","20021017","government-contracting-related offenses","False Claims Act and related","","The United States settled with seven hospital defendants alleged to have improperly billed Medicare for medical procedures involving experimental cardiac devices.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","https://www.justice.gov/archive/opa/pr/2002/October/02_civ_600.htm","",""
"Beverly Enterprises Inc.","Fillmore Capital Partners","Fillmore Capital Partners","","$20,000,000","$0","$20,000,000","2006","20060818","government-contracting-related offenses","False Claims Act and related","","Beverly Enterprises Inc. agreed to pay the United States and the State of California $20 million to settle allegations that its former wholly owned subsidiary, MK Medical, violated the civil False Claims Act.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","California","","","","","USA","California","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.justice.gov/archive/opa/pr/2006/August/06_civ_560.html","",""
"Big Brothers Big Sisters of America Corporation","","","","$1,600,000","$0","$1,600,000","2016","20160121","government-contracting-related offenses","False Claims Act and related","","Big Brothers Big Sisters of America Corporation agreed to pay the United States $1.6 million to resolve allegations of false claims for funds under Department of Justice grants awarded to help children at risk.  Big Brothers is a not-for-profit organization that provides mentoring services to boys and girls throughout the United States. ","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/big-brothers-big-sisters-america-pay-16-million-resolve-allegations-false-claims-federal","",""
"Biocompatibles Inc.","","","","$36,000,000","$0","$36,000,000","2016","20161107","government-contracting-related offenses","False Claims Act and related","drug or medical equipment safety violation","Pennsylvania-based medical device manufacturer Biocompatibles Inc., a subsidiary of BTG plc, pleaded guilty to misbranding its embolic device LC Bead and was required to pay more than $36 million to resolve criminal and civil liability arising out of its illegal conduct.","federal","agency action","Justice Department Civil Division","civil and criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/medical-device-maker-biocompatibles-pleads-guilty-misbranding-and-agrees-pay-36-million","",""
"BioTelemetry Inc.","Royal Philips","BioTelemetry","Philips acquired BioTelemetry in 2021.","$6,400,000","$0","$6,400,000","2015","20150319","government-contracting-related offenses","False Claims Act and related","","BioTelemetry Inc., a heart monitoring company headquartered in Malvern, Pennsylvania, agreed to pay $6.4 million to resolve allegations made under the False Claims Act that its subsidiary, CardioNet, overbilled Medicare and other federal health programs for Mobile Cardiac Outpatient Telemetry services when those services were not reasonable or medically necessary.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","Netherlands","","publicly traded","","NL0000009538","diversified","diversified","https://www.justice.gov/opa/pr/cardiac-monitoring-company-pay-64-million-alleged-overbilling-government-health-care-programs","",""
"Biotronik Inc.","Biotronik","Biotronik","","$4,900,000","$0","$4,900,000","2014","20141106","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","Biotronik Inc. of Lake Oswego, Oregon, agreed to pay $4.9 million to resolve allegations made under the False Claims Act that the company made various improper payments to induce physicians to use devices that it manufactured and sold.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","Germany","","privately held","","","medical equipment and supplies","medical equipment","https://www.justice.gov/opa/pr/biotronik-inc-pay-49-million-resolve-claims-company-paid-kickbacks-physicians","",""
"Bloomington Hospital","","","","$1,443,848","$0","$1,443,848","2010","20100517","government-contracting-related offenses","False Claims Act and related","","Nine hospitals agreed to pay the United States more than $9.4 million to settle allegations that the health care facilities submitted false claims to Medicare. The settlements resolved allegations that the hospitals overcharged Medicare between 2000 and 2008 when performing kyphoplasty, a minimally-invasive procedure used to treat certain spinal fractures that often are due to osteoporosis. In many cases, the procedure can be performed safely as a less costly out-patient procedure, but the government contends that the hospitals performed the procedure on an in-patient basis in order to increase their Medicare billings.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","Bloomington","Indiana","","","","","","","","","","","","https://www.justice.gov/opa/pr/nine-hospitals-seven-states-pay-us-more-94-million-resolve-false-claims-act-allegations","",""
"Blue Cross & Blue Shield of Rhode Island","","","","$20,000,000","$0","$20,000,000","2007","20071213","competition-related offenses","kickbacks and bribery","","The United States Government and Blue Cross & Blue Shield of Rhode Island have reached an agreement under which the insurer will pay $20 million to resolve allegations relating to improper payments made to state legislators.","federal","agency action","Justice Department Civil Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/December/07_crm_998.html","",""
"BlueCross BlueShield of Illinois","","","","$25,000,000","$0","$25,000,000","2011","20110224","government-contracting-related offenses","False Claims Act and related","","BlueCross BlueShield of Illinois, a division of Health Care Service Corporation, agreed to pay the United States and the state of Illinois $25 million to settle False Claims Act allegations. The settlement resolved claims by the United States that BlueCross BlueShield of Illinois wrongly terminated insurance coverage for private duty skilled nursing care for medically fragile, technologically dependent children, in order to shift the costs of such care to the Medicaid program.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/bluecross-blueshield-illinois-pay-25-million-settle-civil-false-claims-act-allegations","",""
"BlueCross BlueShield of Tennessee","","","","$2,100,000","$0","$2,100,000","2008","20080811","government-contracting-related offenses","False Claims Act and related","","BlueCross BlueShield of Tennessee agreed to pay the United States $2.1 million to settle allegations of violating the False Claims Act.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2008/August/08-civ-709.html","",""
"BNP Paribas","BNP Paribas","BNP Paribas","","$80,000,000","$0","$80,000,000","2014","20140724","government-contracting-related offenses","False Claims Act and related","","The Department of Justice announced that an $80 million False Claims Act judgment was entered against BNP Paribas for submitting false claims for payment guarantees issued by the U.S. Department of Agriculture. ","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000131104","financial services","banking","https://www.justice.gov/opa/pr/80-million-judgment-entered-against-bnp-paribas-false-claims-us-department-agriculture","",""
"Boeing","Boeing","Boeing","","$25,000,000","$0","$25,000,000","2009","20090813","government-contracting-related offenses","False Claims Act and related","","The Boeing Company agreed to pay the United States $25 million to resolve allegations that the company performed defective work on the entire fleet of the KC-10 Extender, a mainstay of the Air Force's aerial refueling fleet in the Iraq and Afghanistan war theaters.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/opa/pr/boeing-company-pay-us-25-million-resolve-allegations-related-defective-work-kc-10-aerial","",""
"Boeing Company","Boeing","Boeing","","$615,000,000","$0","$615,000,000","2006","20060630","government-contracting-related offenses","False Claims Act and related","","Deputy Attorney General Paul J. McNulty announced today that the United States reached final agreement with The Boeing Company on a record $615 million settlement to resolve criminal and civil allegations that the company improperly used competitors' information to procure contracts for launch services worth billions of dollars from the Air Force and the National Aeronautics and Space Administration. ","federal","agency action","Justice Department Civil Division","civil and criminal","non-prosecution agreement","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/archive/opa/pr/2006/June/06_civ_412.html","",""
"Boeing Company","Boeing","Boeing","","$54,000,000","$0","$54,000,000","2000","20000803","government-contracting-related offenses","False Claims Act and related","","The Boeing Company agreed to pay the United States up to $54 million to settle two lawsuits that allege the Seattle-based manufacturer placed defective gears in CH-47D Chinook helicopters and then sold the aircraft to the United States Army.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/archive/opa/pr/2000/August/450civ.htm","",""
"Boeing Company","Boeing","Boeing","","$23,000,000","$0","$23,000,000","2014","20141010","government-contracting-related offenses","False Claims Act and related","","Boeing Company paid $23 million to resolve allegations that it submitted false claims for labor charges on maintenance contracts with the U.S. Air Force for the C-17 Globemaster aircraft.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/opa/pr/boeing-pays-23-million-resolve-false-claims-act-allegations","",""
"Boeing Company","Boeing","Boeing","","$18,000,000","$0","$18,000,000","2015","20151014","government-contracting-related offenses","False Claims Act and related","","The Boeing Company paid the United States $18 million to settle allegations that the company submitted false claims for labor charges on maintenance contracts with the U.S. Air Force for the C-17 Globemaster aircraft.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/opa/pr/boeing-pays-18-million-settle-false-claims-act-allegations","",""
"Bollinger Shipyards","Bollinger Shipyards","Bollinger Shipyards","","$8,500,000","$0","$8,500,000","2015","20151209","government-contracting-related offenses","False Claims Act and related","","Bollinger Shipyards agreed to pay the United States $8.5 million and release contract claims to settle a False Claims Act suit alleging that Bollinger misrepresented the longitudinal strength of patrol boats it delivered to the Coast Guard that resulted in the boats buckling and failing once they were put into service.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Louisiana","privately held","","","heavy equipment","shipbuilding","https://www.justice.gov/opa/pr/bollinger-shipyards-agrees-settle-false-claims-act-suit","",""
"BP Amoco","BP","BP","","$32,000,000","$0","$32,000,000","2000","20000411","government-contracting-related offenses","False Claims Act and related","federal leasing royalty violation","BP Amoco agreed to pay $32 million to resolve claims under the False Claims Act and administrative claims that the corporation underpaid royalties due for oil produced on federal and Indian leases since 1988.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","https://www.justice.gov/archive/opa/pr/2000/April/196civ.htm","",""
"BP Amoco Corp.","BP","BP","","$20,500,000","$0","$20,500,000","2011","20110916","government-contracting-related offenses","False Claims Act and related","federal leasing royalty violation","BP Amoco Corp., Amoco Production Company, BP Exploration & Oil Inc., BP America Inc., Atlantic Richfield Company and Vastar agreed to pay the United States $20.5 million to resolve claims that the companies violated the False Claims Act by knowingly underpaying royalties owed on natural gas produced from federal and Indian leases.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","https://www.justice.gov/opa/pr/bp-amoco-pay-us-205-million-resolve-allegations-royalty-underpayments-indian-and-federal","",""
"Braden Partners, L.P. dba Pacific Pulmonary Services","","","","$11,400,000","$0","$11,400,000","2017","20170425","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","Braden Partners, L.P., doing business as Pacific Pulmonary Services, agreed to pay $11.4 million to resolve allegations against it and its general partner, Teijin Pharma USA LLC, for violating the False Claims Act by submitting claims for reimbursement to Medicare and other federal healthcare programs for oxygen and related equipment supplied in violation of program rules, and for sleep therapy equipment supplied as part of a cross-referral kickback scheme with sleep clinics.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/oxygen-equipment-provider-pays-114-million-resolve-false-claims-act-allegations","",""
"Branch Banking & Trust Company (BB&T)","Truist Financial","BB&T","SunTrust Banks and BB&T merged and formed Truist Financial in 2019","$83,000,000","$0","$83,000,000","2016","20160929","government-contracting-related offenses","False Claims Act and related","","Branch Banking & Trust Company (BB&T) agreed to pay the United States $83 million to resolve allegations that it violated the False Claims Act by knowingly originating and underwriting mortgage loans insured by the U.S. Department of Housing and Urban Development's Federal Housing Administration that did not meet applicable requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","TFC","US89832Q1094","financial services","banking","https://www.justice.gov/opa/pr/branch-banking-trust-company-agrees-pay-83-million-resolve-alleged-false-claims-act-liability","",""
"Brazos Higher Education Authority and Brazos Higher Education Service Corp.","","","","$4,000,000","$0","$4,000,000","2010","20101117","government-contracting-related offenses","False Claims Act and related","","Four student aid lenders paid the United States a total of $57.75 million to resolve allegations that they improperly inflated their entitlement to certain interest rate subsidies from the U.S. Department of Education in violation of the False Claims Act.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/four-student-aid-lenders-settle-false-claims-act-suit-total-5775-million","",""
"Bristol-Myers Squibb Company","Bristol-Myers Squibb","Bristol-Myers Squibb","","$515,000,000","$0","$515,000,000","2007","20070928","healthcare-related offenses","off-label or unapproved promotion of medical products","kickbacks and bribery","Bristol-Myers Squibb Company and its wholly owned subsidiary Apothecon, Inc. agreed to pay $515 million to resolve a broad array of civil allegations involving their drug marketing and pricing practices.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","BMY","US1101221083","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2007/September/07_civ_782.html","",""
"Brookhaven Memorial Hospital Medical Center","Long Island Community Hospital","Long Island Community Hospital","Brookhaven Memorial Hospital Medical Center changed its name to Long Island Community Hospital in 2018","$2,920,000","$0","$2,920,000","2010","20100225","government-contracting-related offenses","False Claims Act and related","","Brookhaven Memorial Hospital Medical Center, a Long Island, N.Y.-based hospital, agreed to pay $2.92 million, plus interest, to settle allegations that it fraudulently inflated its charges to Medicare patients to obtain enhanced reimbursement from the federal health care program.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","healthcare services","hospitals","https://www.justice.gov/opa/pr/brookhaven-memorial-hospital-medical-center-new-york-pay-us-292-million-resolve-fraud","",""
"Brotman Medical Center","","","","$9,750,000","$0","$9,750,000","2002","20020618","government-contracting-related offenses","False Claims Act and related","","Brotman Medical Center agreed to pay the United States $9.75 million to settle allegations that the Culver City, California facility overcharged Medicare in connection with the provision of rehabilitation services to hospital patients.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","Culver City","California","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2002/June/02_civ_358.htm","",""
"Burlington Resources Inc.","ConocoPhillips","Burlington Resources Inc.","ConocoPhillips bought Burlington in 2006.","$8,500,000","$0","$8,500,000","2001","20010202","government-contracting-related offenses","False Claims Act and related","federal leasing royalty violation","Burlington Resources Inc. agreed to pay the United States $8.5 million to resolve claims under the False Claims Act and administrative claims that the corporation underpaid royalties due for oil produced on federal and Indian leases between 1988 and 1998.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","COP","US20825C1045","oil and gas","oil & gas","https://www.justice.gov/archive/opa/pr/2001/February/052civ.htm","",""
"Byram Healthcare Centers Inc.","Owens & Minor","Byram Healthcare","Owens & Minor acquired Byram Healthcare in 2017.","$9,372,882","$0","$9,372,882","2016","20160429","competition-related offenses","kickbacks and bribery","","Hollister Inc., a manufacturer of disposable health care products, and Byram Healthcare Centers Inc., a supplier of medical products, agreed to pay $11.44 million and $9,372,882, respectively, to resolve allegations that Hollister paid unlawful kickbacks to Byram and that Byram received unlawful kickbacks from Hollister and several other manufacturers, with the intent to induce Byram to conduct promotional campaigns designed to refer patients to the manufacturers' products.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","OMI","US6907321029","wholesalers","wholesalers-medical supplies","https://www.justice.gov/opa/pr/byram-healthcare-and-hollister-inc-pay-209-million-resolve-kickback-allegations","",""
"CA Inc.","Broadcom","CA Technologies","Broadcom bought CA in 2018","$45,000,000","$0","$45,000,000","2017","20170310","government-contracting-related offenses","False Claims Act and related","","CA Inc. agreed to pay $45 million to resolve allegations under the False Claims Act that it made false statements and claims in the negotiation and administration of a General Services Administration contract.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","USA","California","publicly traded","AVGO","US11135F1012","electrical and electronic equipment","electronic equipment","https://www.justice.gov/opa/pr/ca-inc-pay-45-million-alleged-false-claims-government-wide-information-technology-contract","",""
"Cadillac Asphalt LLC and Michigan Paving and Materials Co.","","","","$3,800,000","$0","$3,800,000","2014","20140109","government-contracting-related offenses","False Claims Act and related","","The Justice Department announced that two related entities, Michigan-based Cadillac Asphalt LLC and Michigan Paving and Materials Co. agreed to pay $3.8 million to resolve allegations that they falsely claimed Disadvantaged Business Enterprise credits on a number of federally funded transportation projects.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/michigan-companies-pay-38-million-resolve-allegations-falsely-claiming-disadvantaged-business","",""
"Calnet Inc.","","","","$18,100,000","$0","$18,100,000","2012","20120601","government-contracting-related offenses","False Claims Act and related","","Calnet Inc. agreed to pay the United States $18.1 million to resolve allegations that the company submitted false claims to the Department of Defense in connection with its contracts to provide translation and linguist services at Guantanamo Bay and several other facilities beginning in 2005.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/virginia-based-defense-contractor-calnet-pay-181-million-resolve-false-claims-act-lawsuit","",""
"Capmark Finance LLC","","","","$3,900,000","$0","$3,900,000","2012","20120210","government-contracting-related offenses","False Claims Act and related","","Capmark Finance LLC in Horsham, Pa., agreed to pay $3.9 million, to settle a False Claims Act lawsuit. The lawsuit, filed in the Central District of California, alleged that Capmark made false statements in connection with two nursing home mortgage loans insured by the Department of Housing and Urban Development.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/pennsylvania-based-lender-pay-us-39-million-resolve-false-claims-liability-related-two","",""
