"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Flowserve Corporation","Flowserve","Flowserve","","$6,574,225","$0","$6,574,225","2008","20080221","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","Flowserve settled allegations that from 2001 through 2003 two of its subsidiaries entered into a total of twenty contracts in which $646,488 in kickback payments were made and another $173,758 were authorized in connection with sales of industrial equipment to Iraqi government entities under the U.N. Oil for Food Program.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","FLS","US34354P1057","industrial equipment","industrial equipment","https://www.sec.gov/litigation/litreleases/2008/lr20461.htm","",""
"FMC Technologies","TechnipFMC","FMC Technologies","FMC Technologies and Technip merged in 2017 to form TechnipFMC.","$2,500,000","$0","$2,500,000","2016","20161020","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: FTI","GB00BDSFG982","oilfield services and supplies","offshore energy services","https://www.sec.gov/news/pressrelease/2016-221.html","",""
"Focus Financial Associates, Inc. and Focus Development Center, Inc.","","","","$6,272,264","$0","$6,272,264","2006","20061115","competition-related offenses","fraud","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2006/lr19915.htm","",""
"Focus Media Holding Limited","","","","$55,600,000","$0","$55,600,000","2015","20150930","financial offenses","investor protection violation","","The SEC announced a $55.6 million settlement with Focus Media Holding Limited and CEO Jason Jiang to resolve allegations of inaccurate disclosures about the China-based advertising company's partial sale of a subsidiary to insiders, including Jiang.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/pressrelease/2015-223.html","",""
"Franklin Advisers, Inc.","Franklin Resources","Franklin Resources","","$50,000,000","$0","$50,000,000","2004","20040802","financial offenses","investor protection violation","securities issuance or trading violation","Franklin Advisers, Inc. agreed to pay $50 million and undergo compliance reforms to settle allegations that it allowed rapid in-and-out trading, known as market timing, in mutual funds it managed, contrary to fund prospectus language.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","BEN","US3546131018","financial services","financial services","https://www.sec.gov/news/press/2004-102.htm","",""
"Franklin Advisers, Inc. and Franklin Templeton Distributors, Inc.","Franklin Resources","Franklin Resources","","$20,000,000","$0","$20,000,000","2004","20041213","financial offenses","investor protection violation","","Franklin Advisers, Inc. and Franklin Templeton Distributors, Inc., the investment adviser and principal underwriter and distributor affiliated with the Franklin Templeton mutual funds, agreed to pay $20 million to settle allegations that, without proper disclosure, they used fund assets to compensate brokerage firms for recommending the Franklin Templeton mutual funds over others to their clients.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","BEN","US3546131018","financial services","financial services","https://www.sec.gov/news/press/2004-168.htm","",""
"Fred Alger Management, Inc.","Alger Associates","Alger Associates","","$40,000,000","$0","$40,000,000","2007","20070118","financial offenses","investor protection violation","securities issuance or trading violation","Fred Alger Management, Inc. and Fred Alger & Company agreed to pay $40 million to settle allegations that the companies allowed market timing and late trading in the Alger Fund.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","financial services","investment management","https://www.sec.gov/news/press/2007/2007-6.htm","",""
"Fremont Investment Advisors","","","","$4,146,000","$0","$4,146,000","2004","20041104","financial offenses","investor protection violation","securities issuance or trading violation","Fremont Investment Advisors agreed to pay more than $4 million to settle allegations of entering into improper and undisclosed agreements that allowed favored large investors to engage in rapid short-term securities trading known as market timing.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2004-153.htm","",""
"Friedman, Billings, Ramsey & Co., Inc.","Arlington Asset Investment Corp.","Arlington Asset Investment Corp.","Friedman, Billings, Ramsey Group changed its name to Arlington Asset Investment Corp. in 2009","$3,755,839","$0","$3,755,839","2006","20061220","financial offenses","insider trading","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","AAIC","US0413562051","financial services","investment management","https://www.sec.gov/news/press/2006/2006-214.htm","",""
"Galleon Management, L.P.","","","","$2,020,450","$0","$2,020,450","2005","20050519","financial offenses","investor protection violation","securities issuance or trading violation","Three hedge fund advisers -- Galleon Management, L.P., Oaktree Capital Management, LLC and DB Investment Managers, Inc. -- agreed to pay a total of nearly $2.4 million to settle allegations of violating Rule 105 of Regulation M.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2005-77.htm","",""
"The Gaming Factory, Inc.","","","","$2,100,102","$0","$2,100,102","2003","20030723","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/lr18245.htm","",""
"Gateway Technologies, Inc. and The Cheyenne Holding Corp.","","","","$5,083,378","$0","$5,083,378","2001","20010323","competition-related offenses","fraud","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/lr16944.htm","",""
"Gemstar-TV Guide International, Inc.","","","","$10,000,000","$0","$10,000,000","2004","20040623","financial offenses","accounting fraud or deficiencies","","Gemstar-TV Guide International, Inc. agreed to pay $10 million to settle allegations that it improperly reported its highly touted interactive program guide licensing and advertising revenues in its financial statements from 1999 through 2002.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2004-86.htm","",""
"General American Life Insurance Company","MetLife","MetLife","","$3,300,000","$0","$3,300,000","2007","20070809","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","MET","US59156R1086","financial services","insurance","https://www.sec.gov/news/press/2007/2007-162.htm","",""
"General Cable Corporation","Prysmian Group","General Cable","Prysmian acquired General Cable in 2018.","$55,000,000","$0","$55,000,000","2016","20161229","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","Italy","","publicly traded","","IT0004176001","electrical and electronic equipment","electronic equipment","https://www.sec.gov/news/pressrelease/2016-283.html","",""
"General Electric","General Electric","General Electric","","$23,400,000","$0","$23,400,000","2010","20100727","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Massachusetts","publicly traded","NYSE: GE","US3696041033","diversified","diversified","https://www.sec.gov/news/press/2010/2010-133.htm","",""
"General Electric Company","General Electric","General Electric","","$50,000,000","$0","$50,000,000","2009","20090804","financial offenses","accounting fraud or deficiencies","","General Electric Company agreed to pay $50 million to settle allegations that it misled investors by reporting materially false and misleading results in its financial statements.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Massachusetts","publicly traded","NYSE: GE","US3696041033","diversified","diversified","https://www.sec.gov/news/press/2009/2009-178.htm","",""
"General Re Corporation","Berkshire Hathaway","Berkshire Hathaway","","$12,200,000","$0","$12,200,000","2010","20100120","financial offenses","accounting fraud or deficiencies","","General Re Corporation agreed to pay $12.2 million to settle SEC allegations regarding its involvement in separate schemes by American International Group (AIG) and Prudential Financial, Inc. to manipulate and falsify their reported financial results.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.sec.gov/news/press/2010/2010-10.htm","",""
"GetAnswers, Inc.","","","","$15,713,676","$0","$15,713,676","2007","20070223","financial offenses","investor protection violation","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2007/lr20015.htm","",""
"GlaxoSmithKline plc","GlaxoSmithKline","GlaxoSmithKline","","$20,000,000","$0","$20,000,000","2016","20160930","competition-related offenses","kickbacks and bribery","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: GSK","GB0009252882","pharmaceuticals","pharmaceuticals","https://www.sec.gov/litigation/admin/2016/34-79005.pdf","",""
"GLG Partners L.P.","","","","$8,954,346","$0","$8,954,346","2013","20131212","financial offenses","accounting fraud or deficiencies","","A London-based hedge fund adviser and its former U.S.-based holding company agreed to pay nearly $9 million to settle allegations relating to internal controls failures that led to the overvaluation of a fund's assets and inflated fee revenue for the firms.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1370540491613","",""
"GLG Partners, L.P.","","","","$3,203,639","$0","$3,203,639","2007","20070626","financial offenses","investor protection violation","securities issuance or trading violation","GLG Partners, L.P. agreed to pay more than $3.2 million to settle allegations of illegal short selling in connection with 14 public offerings.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2007/2007-122.htm","",""
"Global Development & Environmental Resources, Inc.","","","","$2,645,798","$0","$2,645,798","2012","20120511","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2012/lr22366.htm","",""
"GlobalSantaFe Corp.","Transocean","Transocean","","$5,858,165","$0","$5,858,165","2010","20101104","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","RIG","CH0048265513","oilfield services and supplies","oilfield services","https://www.sec.gov/news/press/2010/2010-214.htm","",""
"GLR Advisers LLC","","","","$2,772,475","$0","$2,772,475","2015","20150223","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2015/lr23204.htm","",""
"GMC Holding Corporation","","","","$2,090,000","$0","$2,090,000","2009","20091116","financial offenses","investor protection violation","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2009/lr21296.htm","",""
"Goldman Sachs","Goldman Sachs","Goldman Sachs","","$9,305,382","$0","$9,305,382","2003","20030904","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/press/2003-107.htm","",""
"Goldman Sachs & Co.","Goldman Sachs","Goldman Sachs","","$550,000,000","$0","$550,000,000","2010","20100715","financial offenses","toxic securities abuses","investor protection violation","The Securities and Exchange Commission announced that Goldman, Sachs & Co. agreed to  pay $550 million and reform its business practices to settle SEC charges that Goldman misled investors in a subprime mortgage product just as the U.S. housing market was starting to collapse.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/press/2010/2010-123.htm","",""
"Goldman Sachs & Co.","Goldman Sachs","Goldman Sachs","","$22,000,000","$0","$22,000,000","2012","20120412","financial offenses","investor protection violation","financial institution supervision failures","The Securities and Exchange Commission announced that Goldman Sachs settled allegations that it lacked adequate policies and procedures to address the risk that during weekly ""huddles,"" the firm's analysts could share material, nonpublic information about upcoming research changes. Huddles were a practice where Goldman's stock research analysts met to provide their best trading ideas to firm traders and later passed them on to a select group of top clients.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1365171488258","",""
"Goldman Sachs & Co.","Goldman Sachs","Goldman Sachs","","$15,000,000","$0","$15,000,000","2016","20160114","financial offenses","investor protection violation","securities issuance or trading violation","The Securities and Exchange Commission announced that Goldman, Sachs & Co. agreed to pay $15 million to settle charges that its securities lending practices violated federal regulations.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/pressrelease/2016-9.html","",""
"Goldman Sachs & Co.","Goldman Sachs","Goldman Sachs","","$12,000,000","$0","$12,000,000","2012","20120927","miscellaneous offenses","illicit political contributions","","The Securities and Exchange Commission announced that Goldman, Sachs and one of its former investment bankers settled alleged pay-to-play violations involving undisclosed campaign contributions to then-Massachusetts state treasurer Timothy P. Cahill while he was a candidate for governor.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1365171485032","",""
"Goldman Sachs & Co.","Goldman Sachs","Goldman Sachs","","$7,000,000","$0","$7,000,000","2015","20150630","financial offenses","investor protection violation","securities issuance or trading violation","The Securities and Exchange Commission charged Goldman, Sachs & Co. with violating the market access rule in connection with a trading incident that resulted in erroneous executions of options contracts.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/pressrelease/2015-133.html","",""
"Goldman, Sachs & Co.","Goldman Sachs","Goldman Sachs","","$110,000,000","$0","$110,000,000","2003","20030428","financial offenses","investor protection violation","","The SEC -- along with the New York Attorney General, the North American Securities Administrators Association, NASD, the New York Stock Exchange and state securities regulators -- announced the completion of enforcement actions against ten of the nation's top investment firms joint investigations of allegations of undue influence of investment banking interests on securities research at brokerage firms.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/press/2003-54.htm","",""
"Goldman, Sachs & Co.","Goldman Sachs","Goldman Sachs","","$40,000,000","$0","$40,000,000","2005","20050125","financial offenses","investor protection violation","securities issuance or trading violation","Morgan Stanley and Goldman Sachs each agreed to pay $40 million to settle allegations relating to the firms' allocations of stock to institutional customers in initial public offerings (IPOs) underwritten by the firms during 1999 and 2000. ","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/press/2005-10.htm","",""
"Goldman, Sachs & Co.","Goldman Sachs","Goldman Sachs","","$5,200,000","$0","$5,200,000","2000","20000406","financial offenses","investor protection violation","securities issuance or trading violation","The SEC brought and settled civil administrative fraud charges against ten Wall Street and regional brokerage firms for overcharging municipalities for government securities in a practice commonly known as yield burning. ","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.sec.gov/news/press/2000-45.txt","",""
"Golf Emporium Corporation","","","","$8,622,014","$0","$8,622,014","2000","20001003","competition-related offenses","fraud","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/lr16748.htm","",""
"Goodyear Tire & Rubber Co.","Goodyear Tire & Rubber","Goodyear Tire & Rubber","","$16,000,000","$0","$16,000,000","2015","20150224","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","GT","US3825501014","automotive parts","automotive parts-tires","https://www.sec.gov/news/pressrelease/2015-38.html","",""
"Grant Thornton LLP","Grant Thornton","Grant Thornton","","$4,500,000","$0","$4,500,000","2015","20151202","financial offenses","accounting fraud or deficiencies","","National audit firm Grant Thornton LLP and two of its partners agreed to settle charges that they ignored red flags and fraud risks while conducting deficient audits of two publicly traded companies that wound up facing SEC enforcement actions for improper accounting and other violations.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Illinois","privately held","","","business services","accounting services","https://www.sec.gov/news/pressrelease/2015-272.html","",""
"Guggenheim Partners Investment Management LLC","Guggenheim Partners","Guggenheim Partners","","$20,000,000","$0","$20,000,000","2015","20150810","financial offenses","investor protection violation","","Guggenheim Partners Investment Management LLC agreed to settle charges it breached its fiduciary duty by failing to disclose a $50 million loan that one of its senior executives received from an advisory client.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","financial services","financial services","https://www.sec.gov/news/pressrelease/2015-162.html","",""
"Halliburton Co.","Halliburton","Halliburton","","$7,500,000","$0","$7,500,000","2004","20040803","financial offenses","accounting fraud or deficiencies","","Halliburton Co. agreed to pay $7.5 million to settle allegations that it failed to disclose a 1998 change to its accounting practice, and as a result the company's public statements regarding its income in 1998 and 1999 were materially misleading.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","HAL","US4062161017","oilfield services and supplies","oilfield services","https://www.sec.gov/news/press/2004-104.htm","",""
"Hartford Financial Services Group, Inc.","Hartford Financial Services","Hartford Financial Services","","$55,000,000","$0","$55,000,000","2006","20061108","financial offenses","investor protection violation","","Hartford Financial Services Group, Inc. agreed to pay $55 million to settle allegations that it  misrepresented and failed to disclose to fund shareholders and the funds' Boards of Directors its use of fund assets to pay for the marketing and distribution of Hartford mutual funds and annuities.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Connecticut","publicly traded","HIG","US4165151048","financial services","insurance","https://www.sec.gov/news/press/2006/2006-188.htm","",""
"Hazan Capital Management LLC","","","","$4,000,000","$0","$4,000,000","2009","20090805","financial offenses","investor protection violation","securities issuance or trading violation","naked short selling","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2009/2009-179.htm","",""
"HealthSouth Corporation","Encompass Health","Encompass Health","","$100,000,000","$0","$100,000,000","2005","20050623","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Alabama","publicly traded","EHC","US29261A1007","healthcare services","healthcare services","https://www.sec.gov/litigation/litreleases/lr19280.htm","",""
"Hitachi Ltd.","Hitachi","Hitachi","","$19,000,000","$0","$19,000,000","2015","20150928","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3788600009","diversified","diversified","https://www.sec.gov/news/pressrelease/2015-212.html","",""
"Hold Brothers On-Line Investment Services","","","","$2,535,000","$0","$2,535,000","2012","20120925","financial offenses","investor protection violation","securities issuance or trading violation","A New York-based brokerage firm agreed to pay more than $2.5 million to settle allegations of allowing traders outside the U.S. to access the markets and conduct manipulative trading through accounts the firm controlled.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1365171484972","",""
"Hewlett-Packard","HP Inc.","Hewlett-Packard","In 2015 Hewlett-Packard split up, with the consumer business taking the name HP Inc.","$31,500,000","$0","$31,500,000","2014","20140409","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","HPQ","US40434L1052","electrical and electronic equipment","computers","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1370541453075","",""
"HSBC Bank USA, N.A.","HSBC","HSBC","","$10,500,000","$0","$10,500,000","2007","20070919","financial offenses","investor protection violation","","HSBC Bank USA, N.A. agreed to pay a $10 million civil penalty and approximately $500,000 in disgorgement to settle allegations that it improperly allowed its name and logo to be used in connection with a Florida-based offering fraud by Pension Fund of America, L.C. that was directed primarily at Central and South American investors.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.sec.gov/news/press/2007/2007-187.htm","",""
"HSBC Private Bank (Suisse)","HSBC","HSBC","","$12,500,000","$0","$12,500,000","2014","20141125","financial offenses","investor protection violation","","The Securities and Exchange Commission announced that HSBC's Swiss-based private banking arm settled allegations that it violated federal securities laws by failing to register with the SEC before providing cross-border brokerage and investment advisory services to U.S. clients.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1370543534789","",""
"Huntington Bancshares, Inc.","Huntington Bancshares","Huntington Bancshares","","$7,500,000","$0","$7,500,000","2005","20050602","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","HBAN","US4461501045","financial services","banking","https://www.sec.gov/litigation/litreleases/lr19243.htm","",""
"i2 Technologies, Inc.","","","","$10,000,000","$0","$10,000,000","2004","20040609","financial offenses","accounting fraud or deficiencies","","i2 Technologies, Inc. agreed to pay $10 million to settle allegations that it misstated approximately $1 billion of software license revenues, including over $125 million of revenues it should never have recognized, over a nearly five-year period that ended in 2002.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2004-81.htm","",""
"International Business Machines","IBM Corp.","IBM Corp.","","$7,000,000","$0","$7,000,000","2007","20070625","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","IBM","US4592001014","information technology","information technology","https://www.sec.gov/litigation/admin/2007/34-55954.pdf","",""
"International Business Machines Corp.","IBM Corp.","IBM Corp.","","$10,000,000","$0","$10,000,000","2011","20110318","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","IBM","US4592001014","information technology","information technology","https://www.sec.gov/litigation/litreleases/2011/lr21889.htm","",""
"ICAP plc","CME Group","ICAP PLC","ICAP, which changed its name to NEX Group in 2016, was acquired by CME Group in 2018","$25,000,000","$0","$25,000,000","2009","20091218","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","CME","US12572Q1058","financial services","financial services","https://www.sec.gov/news/press/2009/2009-272.htm","",""
"iCapital Markets LLC","","","","$6,300,000","$0","$6,300,000","2002","20020124","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2002-16.txt","",""
"ICBC Standard Bank Plc","Industrial and Commercial Bank of China","Industrial and Commercial Bank of China","","$4,200,000","$0","$4,200,000","2015","20151130","financial offenses","investor protection violation","","The Securities and Exchange Commission announced that ICBC Standard Bank Plc would pay $4.2 million to settle allegations relating to the failure to disclose certain payments in connection with debt issued by the Government of Tanzania in 2013.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","China","","publicly traded","","CNE1000003G1","financial services","banking","https://www.sec.gov/news/pressrelease/2015-268.html","",""
"ICP Asset Management","","","","$18,275,033","$0","$18,275,033","2012","20120907","financial offenses","investor protection violation","","New York-based investment advisory firm ICP Asset Management and its founder and president Thomas C. Priore agreed to settle SEC charges that they defrauded several collateralized debt obligations (CDOs) they managed.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/News/PressRelease/Detail/PressRelease/1365171484620","",""
"Ingersoll-Rand Company Ltd.","Ingersoll Rand","Ingersoll Rand","In 2020 Ingersoll Rand Industrial and Gardner Denver merged to form Ingersoll Rand Inc.","$4,220,987","$0","$4,220,987","2007","20071031","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","Ingersoll-Rand agreed to settle allegations that from 2000 through 2003 four of its subsidiaries entered into contracts in which $963,148 in kickback payments were made and $544,697 in additional payments were authorized in connection with sales of humanitarian goods to Iraq under the U.N. Oil for Food Program.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: IR","US45687V1061","industrial equipment","industrial equipment","https://www.sec.gov/litigation/litreleases/2007/lr20353.htm","",""
"Innospec Inc.","Innospec","Innospec","","$11,200,000","$0","$11,200,000","2010","20100318","competition-related offenses","Foreign Corrupt Practices Act","kickbacks and bribery","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","Nasdaq: IOSP","US45768S1050","chemicals","specialty chemicals","https://www.sec.gov/news/press/2010/2010-40.htm","",""
"Interinvest Corporation","","","","$6,900,000","$0","$6,900,000","2016","20161228","financial offenses","investor protection violation","","The Securities and Exchange Commission announced the resolution of an enforcement action filed by the Commission on June 16, 2015 against a Massachusetts-based investment advisory firm, Interinvest Corporation, and its owner. The Court entered default judgments against Interinvest and the owner after both failed to answer the SEC's complaint.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2016/lr23713.htm","",""
"Invesco Funds Group, Inc.","Invesco","Invesco","","$325,000,000","$0","$325,000,000","2004","20041008","financial offenses","investor protection violation","securities issuance or trading violation","Invesco Funds Group, Inc., AIM Advisors, Inc., and AIM Distributors, Inc. agreed to pay a total of $375 million to settle allegations that they violated federal securities laws by facilitating widespread market timing trading in mutual funds with which each entity was affiliated.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: IVZ","BMG491BT1088","financial services","investment management","https://www.sec.gov/news/press/2004-143.htm","",""
"Investools Inc.","","","","$3,000,000","$0","$3,000,000","2009","20091210","competition-related offenses","fraud","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/litigation/litreleases/2009/lr21331.htm","",""
"Inviva Inc.","","","","$5,000,000","$0","$5,000,000","2004","20040809","financial offenses","investor protection violation","securities issuance or trading violation","The SEC brought an enforcement action against insurance companies with securities fraud for facilitating market timing of mutual funds through the sale of variable annuities.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/press/2004-109.htm","",""
"ITG","","","","$24,400,000","$0","$24,400,000","2017","20170112","financial offenses","investor protection violation","securities issuance or trading violation","ITG agreed to pay more than $24.4 million to settle allegations that it violated federal securities laws when it prompted the issuance of American Depository Receipts (ADRs) without possessing the underlying foreign shares.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/pressrelease/2017-6.html","",""
"ITG Inc.","","","","$20,300,000","$0","$20,300,000","2015","20150812","financial offenses","investor protection violation","securities issuance or trading violation","ITG Inc. and its affiliate AlterNet Securities agreed to pay $20.3 million to settle charges that they operated a secret trading desk and misused the confidential trading information of dark pool subscribers.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.sec.gov/news/pressrelease/2015-164.html","",""
