"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$48,000","$0","$48,000","2009","20090608","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420075018.html?nocache=9962","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$15,000","$0","$15,000","2009","20090608","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520035032.html?nocache=1069","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$14,000","$0","$14,000","2009","20090618","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520075026.html?nocache=2508","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$423,600","$0","$423,600","2010","20101101","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520105028.html?nocache=9836","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$203,700","$0","$203,700","2011","20110128","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420115003.html?nocache=5221","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$158,400","$0","$158,400","2014","20140521","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420145012.html?nocache=3387","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$66,000","$0","$66,000","2006","20060312","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520025023.html?nocache=6251","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$41,000","$0","$41,000","2008","20080416","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420058008.html?nocache=1388","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$41,000","$0","$41,000","2008","20080319","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420058008.html?nocache=3471","",""
"CHEVRON PIPE LINE CO","Chevron","Chevron","","$22,500","$0","$22,500","2012","20120416","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420125013.html?nocache=4211","",""
"CHEVRON U.S.A. INC","Chevron","Chevron","","$93,600","$0","$93,600","2011","20110809","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420119001.html?nocache=8005","",""
"CHEVRON U.S.A. INC","Chevron","Chevron","","$10,000","$0","$10,000","2007","20070206","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420067005.html?nocache=599","",""
"CHEVRON PIPELINE CO","Chevron","Chevron","","$10,000","$0","$10,000","2004","20040315","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420025013.html?nocache=2325","",""
"CHS MCPHERSON REFINERY INC.","CHS Inc.","CHS Inc.","","$5,000","$0","$5,000","2002","20021113","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Minnesota","cooperative","","","agribusiness","agribusiness","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320025010.html?nocache=1064","",""
"CITGO PETROLEUM CORPORATION (TERMINALS)","PDVSA (Petroleos de Venezuela S.A.)","PDVSA (Petroleos de Venezuela S.A.)","","$42,300","$0","$42,300","2012","20120525","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Venezuela","","government-owned","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220126011.html?nocache=4507","",""
"CITGO PIPELINE CO","PDVSA (Petroleos de Venezuela S.A.)","PDVSA (Petroleos de Venezuela S.A.)","","$123,800","$0","$123,800","2014","20140424","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Venezuela","","government-owned","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420145010.html?nocache=3767","",""
"CITGO PIPELINE CO","PDVSA (Petroleos de Venezuela S.A.)","PDVSA (Petroleos de Venezuela S.A.)","","$14,000","$0","$14,000","2005","20050714","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Venezuela","","government-owned","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420055012.html?nocache=3422","",""
"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION LLC","Icahn Enterprises","Icahn Enterprises","","$74,700","$0","$74,700","2012","20120511","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","IEP","US4511001012","diversified","diversified","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320125010.html?nocache=1092","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$101,000","$0","$101,000","2003","20031210","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120025009.html?nocache=3051","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$60,000","$0","$60,000","2002","20020423","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220005001.html?nocache=9307","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$45,000","$0","$45,000","2003","20031231","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_219985001.html?nocache=771","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$43,100","$0","$43,100","2011","20110408","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120115004.html?nocache=9847","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$25,000","$0","$25,000","2003","20030806","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_219995004.html?nocache=9000","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$18,700","$0","$18,700","2011","20110106","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420115001.html?nocache=8435","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$8,500","$0","$8,500","2004","20041018","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220045005.html?nocache=8811","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$5,000","$0","$5,000","2006","20060901","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220055012.html?nocache=5879","",""
"COLONIAL PIPELINE CO","Colonial Pipeline","Colonial Pipeline","","$5,000","$0","$5,000","2003","20031023","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_219985002.html?nocache=8399","",""
"COLORADO INTERSTATE GAS CO","Kinder Morgan","El Paso Corporation","Kinder Morgan bought El Paso Corporation in 2012","$2,335,000","$0","$2,335,000","2009","20091123","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","KMI","US49456B1017","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520081005.html?nocache=9422","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$400,000","$0","$400,000","2002","20020329","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120011002.html?nocache=3240","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$246,000","$0","$246,000","2006","20060901","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120051003.html?nocache=6905","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$197,900","$0","$197,900","2012","20120521","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120121014.html?nocache=2079","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","TC Energy","TransCanada changed its name to TC Energy in 2019","$168,300","$0","$168,300","2016","20160930","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320151007.html?nocache=2280","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$90,000","$0","$90,000","2009","20091217","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120071004.html?nocache=3304","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$67,800","$0","$67,800","2011","20110509","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120111006.html?nocache=4020","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$67,000","$0","$67,000","2009","20091223","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120071016.html?nocache=3603","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$65,000","$0","$65,000","2006","20060920","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120051006.html?nocache=8620","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group later in 2016","$61,900","$0","$61,900","2016","20160205","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120151008.html?nocache=4734","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$61,900","$0","$61,900","2015","20150427","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120151008.html?nocache=7891","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group later in 2016","$57,800","$0","$57,800","2016","20160429","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120153004.html?nocache=1282","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$57,800","$0","$57,800","2015","20150908","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120153004.html?nocache=6167","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group later in 2016","$40,300","$0","$40,300","2016","20160427","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120141010.html?nocache=2061","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$35,000","$0","$35,000","2007","20071107","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220061002.html?nocache=9657","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$29,600","$0","$29,600","2010","20101101","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120101009.html?nocache=479","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$29,000","$0","$29,000","2013","20130405","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120131003.html?nocache=7025","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$28,800","$0","$28,800","2014","20140227","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120143002.html?nocache=5240","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$28,700","$0","$28,700","2012","20120507","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120121012.html?nocache=9405","",""
"COLUMBIA GAS TRANSMISSION LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$24,400","$0","$24,400","2013","20131223","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120131037.html?nocache=9578","",""
"COLUMBIA GULF TRANSMISSION LLC","TC Energy","TC Energy","TransCanada changed its name to TC Energy in 2019","$33,100","$0","$33,100","2016","20161201","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420161001.html?nocache=8941","",""
"CONOCOPHILLIPS ALASKA NATURAL GAS CORP.","ConocoPhillips","ConocoPhillips","","$28,000","$0","$28,000","2002","20021231","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","COP","US20825C1045","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520013001.html?nocache=5569","",""
"COUNTRYMARK REFINING AND LOGISTICS LLC","CountryMark","CountryMark","","$180,800","$0","$180,800","2010","20100812","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Indiana","cooperative","","","agribusiness","agribusiness","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320105009.html?nocache=4398","",""
"COUNTRYMARK REFINING AND LOGISTICS LLC","CountryMark","CountryMark","","$16,000","$0","$16,000","2005","20051122","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Indiana","cooperative","","","agribusiness","agribusiness","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320045024.html?nocache=9405","",""
"COVE POINT LNG LIMITED PARTNERSHIP","","","","$15,000","$0","$15,000","2013","20130304","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120133001.html?nocache=5759","",""
"CPN PIPELINE COMPANY","Energy Capital Partners","Calpine Corporation","Energy Capital Partners bought Calpine in 2018","$17,500","$0","$17,500","2009","20091216","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","New Jersey","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520071006.html?nocache=1028","",""
"CRIMSON GULF LLC","","","","$49,300","$0","$49,300","2016","20161227","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","420165007","","","420165007","","","","","","","","","","","","","","","","https://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_420165007.html?nocache=3423","",""
"CYPRESS INTERSTATE PIPELINE LLC","","","","$325,000","$0","$325,000","2006","20060626","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_120045004.html?nocache=2736","",""
"CYPRESS INTERSTATE PIPELINE LLC","","","","$133,000","$0","$133,000","2009","20091223","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320075020.html?nocache=7926","",""
"CYPRESS INTERSTATE PIPELINE LLC","","","","$20,000","$0","$20,000","2002","20020820","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320025003.html?nocache=1621","",""
"CYPRESS INTERSTATE PIPELINE LLC","","","","$65,000","$0","$65,000","2011","20110216","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_220115002.html?nocache=1938","",""
"DAKOTA GASIFICATION COMPANY","","","","$20,000","$0","$20,000","2002","20021203","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320015014.html?nocache=4387","",""
"DAKOTA GASIFICATION COMPANY","","","","$6,000","$0","$6,000","2006","20060629","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320055014.html?nocache=2140","",""
"DAKOTA GASIFICATION COMPANY","","","","$19,300","$0","$19,300","2011","20110303","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_320115001.html?nocache=1399","",""
"DCP MIDSTREAM","Phillips 66","DCP Midstream Partners","Phillips 66 bought DCP in 2023","$23,800","$0","$23,800","2008","20080908","environment-related offenses","environmental violation","pipeline safety violation","","federal","agency action","Pipeline and Hazardous Materials Safety Administration","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: PSX","US7185461040","oil and gas","oil & gas","http://primis.phmsa.dot.gov/comm/reports/enforce/CaseDetail_cpf_520075029.html?nocache=4858","",""
