"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"J.P. Morgan Securities LLC","JPMorgan Chase","JPMorgan Chase","","$800,000","$0","$800,000","2017","20170727","financial offenses","investor protection violation","financial institution supervision failures","Four firms were censured and fined for violations of various provisions of Rule 15c3-5 of the Securities Exchange Act of 1934 (known as the Market Access Rule) and related exchange supervisory rules. The actions were taken by the Financial Industry Regulatory Authority (FINRA), along with Bats, a CBOE Holdings company; The NASDAQ Stock Market LLC; the New York Stock Exchange; and their affiliated Exchanges.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2017/finra-bats-nasdaq-and-nyse-fine-firms-market-access-rule-violations","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Interactive Brokers LLC","Interactive Brokers Group","Interactive Brokers Group","","$450,000","$0","$450,000","2017","20170727","financial offenses","investor protection violation","financial institution supervision failures","Four firms were censured and fined for violations of various provisions of Rule 15c3-5 of the Securities Exchange Act of 1934 (known as the Market Access Rule) and related exchange supervisory rules. The actions were taken by the Financial Industry Regulatory Authority (FINRA), along with Bats, a CBOE Holdings company; The NASDAQ Stock Market LLC; the New York Stock Exchange; and their affiliated Exchanges.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","Connecticut","publicly traded","IBKR","US45841N1072","financial services","stock brokerage","https://www.finra.org/media-center/news-releases/2017/finra-bats-nasdaq-and-nyse-fine-firms-market-access-rule-violations","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Purshe Kaplan Sterling Investments","","","","$4,150,000","$0","$4,150,000","2017","20170222","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority announced that Albany, New York-based Purshe Kaplan Sterling Investments (PKS) would pay nearly $3.4 million in restitution to a Native American tribe, after the tribe paid excessive sales charges on purchases of non-traded Real Estate Investment Trusts (REITs) and Business Development Companies (BDCs). In addition to ordering restitution, FINRA fined PKS $750,000 for its failures to supervise the sales of these securities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2017/finra-orders-purshe-kaplan-sterling-pay-34-million-native-american","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Wells Fargo Securities, LLC and Wells Fargo Prime Services, LLC","Wells Fargo","Wells Fargo","","$4,000,000","$0","$4,000,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","California","publicly traded","WFC","US9497461015","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"RBC Capital Markets LLC and RBC Capital Markets Arbitrage S.A.","Royal Bank of Canada","Royal Bank of Canada","","$3,500,000","$0","$3,500,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Canada","","publicly traded","NYSE: RY","CA7800871021","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"RBS Securities, Inc.","NatWest Group PLC","NatWest Group PLC","RBS Group changed its name to NatWest Group in 2020","$2,000,000","$0","$2,000,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","United Kingdom","","government-owned","LSE: NWG","GB00B7T77214","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Wells Fargo Advisors, LLC, Wells Fargo Advisors Financial Network, LLC and First Clearing, LLC","Wells Fargo","Wells Fargo","","$1,500,000","$0","$1,500,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","California","publicly traded","WFC","US9497461015","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"SunTrust Robinson Humphrey, Inc.","Truist Financial","SunTrust Banks","SunTrust Banks and BB&T merged and formed Truist Financial in 2019","$1,500,000","$0","$1,500,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","TFC","US89832Q1094","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"LPL Financial LLC","LPL Financial","LPL Financial","","$750,000","$0","$750,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","California","publicly traded","LPLA","US50212V1008","financial services","investment advisory services","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Georgeson Securities Corporation","","","","$650,000","$0","$650,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"PNC Capital Markets LLC","PNC Financial Services","PNC Financial Services","","$50,000","$0","$50,000","2016","20161221","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined 12 firms for significant deficiencies relating to the preservation of broker-dealer and customer records in a format that prevents alteration.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","PNC","US6934751057","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-12-firms-total-144-million-failing-protect-records","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Deutsche Bank Securities Inc.","Deutsche Bank","Deutsche Bank","","$3,250,000","$0","$3,250,000","2016","20161216","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority has fined Deutsche Bank Securities Inc. $3.25 million for failing to provide the same information to all clients of its Alternative Trading System (ATS) relating to certain ATS services and features, and for related violations.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2016/finra-fines-deutsche-bank-325-million-deficient-disclosures-concerning","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Credit Suisse Securities (USA) LLC","UBS","Credit Suisse","UBS took over Credit Suisse in 2023","$16,500,000","$0","$16,500,000","2016","20161205","financial offenses","anti-money-laundering deficiencies","","The Financial Industry Regulatory Authority fined Credit Suisse Securities (USA) LLC $16.5 million for anti-money laundering (AML), supervision and other violations.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","NYSE: UBS","CH0244767585","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2016/finra-fines-credit-suisse-165-million-significant-deficiencies-its-aml","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Merrill Lynch, Pierce, Fenner & Smith Inc.","Bank of America","Bank of America","","$7,030,000","$0","$7,030,000","2016","20161130","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Merrill Lynch, Pierce, Fenner & Smith Inc. $6.25 million and the firm will pay approximately $780,000 in restitution for inadequately supervising its customers' use of leverage in their Merrill brokerage accounts.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-sanctions-merrill-lynch-7-million-inadequate-supervision","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"VALIC Financial Advisors, Inc.","American International Group","American International Group","","$1,750,000","$0","$1,750,000","2016","20161128","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Houston-based VALIC Financial Advisors, Inc., a total of $1.75 million for failing to identify and reasonably address certain conflicts of interest in the firm's compensation policy for instances when customers elected to move assets out of their VALIC variable annuities (VA), many of which were held in retirement plan accounts. The firm also failed to adequately supervise its VA business, including the sale of VAs with multiple share classes.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: AIG","US0268747849","financial services","insurance","https://www.finra.org/media-center/news-releases/2016/finra-fines-valic-financial-advisors-inc-175-million-failure-prevent","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Oppenheimer & Co. Inc.","Oppenheimer Holdings","Oppenheimer Holdings","","$3,425,000","$0","$3,425,000","2016","20161117","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Oppenheimer & Co. Inc. $1.575 million and ordered the firm to pay $1.85 million to customers for failing to report required information to FINRA, failing to produce documents in discovery to customers who filed arbitrations, and for not applying applicable sales charge waivers to customers.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","OPY","US6837971042","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-sanctions-oppenheimer-co-34-million-reporting-violations-failing","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"VOYA Financial Advisors Inc.","Voya Financial","Voya Financial","","$4,550,000","$0","$4,550,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","VOYA","US9290891004","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Cetera Advisor Networks LLC","","","","$750,000","$0","$750,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Cetera Financial Specialists LLC","","","","$350,000","$0","$350,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"First Allied Securities, Inc.","","","","$950,000","$0","$950,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Summit Brokerage Services, Inc.","","","","$500,000","$0","$500,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"VSR Financial Services, Inc.","","","","$400,000","$0","$400,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Kestra Investment Services, LLC","","","","$475,000","$0","$475,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"FTB Advisors, Inc.","","","","$250,000","$0","$250,000","2016","20161102","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined eight firms for failing to supervise sales of variable annuities.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-eight-firms-total-62-million-supervisory-failures-related","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Merrill Lynch, Pierce, Fenner and Smith Inc.","Bank of America","Bank of America","","$2,800,000","$0","$2,800,000","2016","20161018","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Merrill Lynch, Pierce, Fenner and Smith Inc. $2.8 million for systemic trade reporting, Order Audit Trail System (OATS) reporting, books and records, and related supervisory violations that occurred over a period of several years. ","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-merrill-lynch-28-million-systemic-reporting-violations","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Avenir Financial Group","","","","$229,000","$0","$229,000","2016","20160920","financial offenses","investor protection violation","","A FINRA hearing panel sanctioned Avenir Financial Group, fining the NY-based firm $229,000 and suspending it for two years from engaging in any self-offerings of securities for misconduct including the fraudulent sales of equity interests in the firm and promissory notes. Additionally, the firm failed to provide to customers written disclosures regarding compensation from the sales and the use of proceeds in connection with the equity offerings, and inadequately supervised the firm's capital raising.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-hearing-panel-sanctions-avenir-financial-group-and-bars-former","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Ameriprise Financial Services, Inc.","Ameriprise Financial","Ameriprise Financial","","$850,000","$0","$850,000","2016","20160914","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Ameriprise Financial Services, Inc. $850,000 for failing to detect the conversion of more than $370,000 from five customer brokerage accounts by one of its registered representatives.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","AMP","US03076C1062","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-fines-ameriprise-850k-failing-supervise-transmittal-funds","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Deutsche Bank Securities Inc.","Deutsche Bank","Deutsche Bank","","$12,500,000","$0","$12,500,000","2016","20160808","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Deutsche Bank Securities Inc. $12.5 million for significant supervisory failures related to research and trading-related information it disseminated to its employees over internal speakers commonly known as squawk boxes.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2016/finra-fines-deutsche-bank-securities-inc-125-million-inadequate","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Barclays Capital Inc.","Barclays","Barclays","","$1,300,000","$0","$1,300,000","2016","20160803","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Barclays Capital Inc. $1.3 million for systemic Order Audit Trail System (OATS) reporting violations and related supervisory failures.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-barclays-capital-inc-13-million-extensive-oats-reporting","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Prudential Annuities Distributors, Inc.","Prudential Financial","Prudential Financial","","$950,000","$0","$950,000","2016","20160719","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Prudential Annuities Distributors, Inc. $950,000 for failing to detect and prevent a scheme that resulted in the theft of approximately $1.3 million from an 89-year-old customer's variable annuity account.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","PRU","US7443201022","financial services","insurance","https://www.finra.org/media-center/news-releases/2016/finra-fines-prudential-annuities-distributors-inc-950000-failing","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Deutsche Bank Securities Inc.","Deutsche Bank","Deutsche Bank","","$6,000,000","$0","$6,000,000","2016","20160629","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined Deutsche Bank Securities Inc. $6 million for failing to provide complete and accurate trade data in an automated format in a timely manner when requested by FINRA and the Securities and Exchange Commission.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2016/finra-fines-deutsche-bank-securities-inc-6-million-submitting","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Merrill Lynch, Pierce, Fenner & Smith, Inc.","Bank of America","Bank of America","","$5,000,000","$0","$5,000,000","2016","20160623","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined Merrill Lynch, Pierce, Fenner & Smith, Inc. $5 million for negligent disclosure failures in connection with the sale of five-year senior debt notes to retail customers.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.finra.org/media-center/news-releases/2016/finra-fines-merrill-lynch-5-million-related-return-notes-sales","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Oppenheimer & Co. Inc.","Oppenheimer Holdings","Oppenheimer Holdings","","$2,966,000","$0","$2,966,000","2016","20160608","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Oppenheimer & Co. Inc. $2.25 million and ordered the firm to pay restitution of more than $716,000 to affected customers for selling leveraged, inverse and inverse-leveraged exchange-traded funds (non-traditional ETFs) to retail customers without reasonable supervision, and for recommending non-traditional ETFs that were not suitable.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","OPY","US6837971042","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-sanctions-oppenheimer-co-29-million-unsuitable-sales-non","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"E-Trade Securities LLC","Morgan Stanley","E*Trade","Morgan Stanley bought E*Trade in 2020","$900,000","$0","$900,000","2016","20160602","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority censured and fined E-Trade Securities LLC $900,000 for failing to conduct an adequate review of the quality of execution of its customers' orders and for supervisory deficiencies concerning the protection of customer order information.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","MS","US6174464486","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-fines-etrade-900k-best-execution-and-protection-customer-order","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Raymond James & Associates, Inc. and Raymond James Financial Services, Inc.","Raymond James Financial","Raymond James Financial","","$17,000,000","$0","$17,000,000","2016","20160518","financial offenses","anti-money-laundering deficiencies","","The Financial Industry Regulatory Authority fined Raymond James & Associates, Inc. (RJA) and Raymond James Financial Services, Inc. (RJFS), a total of $17 million for widespread failures related to the firms' anti-money laundering (AML) programs. RJA was fined $8 million and RJFS was fined $9 million for failing to establish and implement adequate AML procedures, which resulted in the firms' failure to properly prevent or detect, investigate, and report suspicious activity for several years.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","RJF","US7547301090","financial services","financial services","https://www.finra.org/media-center/news-releases/2016/finra-fines-raymond-james-17-million-systemic-anti-money-laundering","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Stephens Inc.","","","","$900,000","$0","$900,000","2016","20160511","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority censured Stephens Inc., of Little Rock, Arkansas, and fined the firm $900,000 for inadequately supervising firm-wide internal flash emails sent by its research analysts to convey information about companies and industries the firm covered. These failures created the risk that the flash emails could potentially include material nonpublic information that might be misused by sales and trading personnel.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","","","","","","","","https://www.finra.org/media-center/news-releases/2016/finra-fines-stephens-inc-900000-inadequate-supervision-research","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"MetLife Securities, Inc.","MetLife","MetLife","","$25,000,000","$0","$25,000,000","2016","20160503","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority fined MetLife Securities, Inc. (MSI) $20 million and ordered it to pay $5 million to customers for making negligent material misrepresentations and omissions on variable annuity (VA) replacement applications for tens of thousands of customers. Each misrepresentation and omission made the replacement appear more beneficial to the customer, even though the recommended VAs were typically more expensive than customers' existing VAs.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","MET","US59156R1086","financial services","insurance","https://www.finra.org/media-center/news-releases/2016/finra-sanctions-metlife-securities-inc-25-million-negligent","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Wedbush Securities Inc.","Wedbush Securities","Wedbush Securities","","$675,000","$0","$675,000","2016","20160321","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority and The Nasdaq Stock Market LLC jointly censured and fined Wedbush Securities Inc. $675,000 for supervisory violations in connection with its handling of a client's redemption activity and trading of leveraged exchange-traded funds (ETFs) that led to chronic fails to deliver in several ETFs for over two years.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","California","privately held","","","financial services","stock brokerage","https://www.finra.org/media-center/news-releases/2016/finra-and-nasdaq-fine-wedbush-securities-inc-675000-supervisory","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Barclays Capital, Inc.","Barclays","Barclays","","$13,750,000","$0","$13,750,000","2015","20151229","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authoritys ordered Barclays Capital, Inc. to pay more than $10 million in restitution, including interest, to affected customers for mutual fund-related suitability violations. These suitability violations related to an array of mutual fund transactions including mutual fund switches. Additionally, the firm failed to provide applicable breakpoint discounts to certain customers. Barclays was also censured and fined $3.75 million.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","https://www.finra.org/media-center/news-releases/2015/finra-sanctions-barclays-capital-inc-1375-million-unsuitable-mutual","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Macquarie Capital (USA) Inc.","Macquarie","Macquarie","","$2,950,000","$0","$2,950,000","2015","20151223","financial offenses","investor protection violation","","The Financial Industry Regulatory Authority censured and fined Macquarie Capital (USA) Inc. $2.95 million for failing to provide complete and accurate trade data in an automated format when requested by the Securities and Exchange Commission.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Australia","","publicly traded","MIC","AU000000MQG1","financial services","financial services","https://www.finra.org/media-center/news-releases/2015/finra-fines-macquarie-capital-usa-inc-295-million-submitting-inaccurate","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Cantor Fitzgerald & Co.","Cantor Fitzgerald","Cantor Fitzgerald","","$7,300,000","$0","$7,300,000","2015","20151221","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Cantor Fitzgerald & Co. $6 million and ordered disgorgement of nearly $1.3 million in commissions, plus interest, for selling billions of unregistered microcap shares in violation of federal law. Cantor Fitzgerald & Co. was also sanctioned for failing to have adequate supervisory or anti-money laundering (AML) programs tailored to detect red flags or suspicious activity connected to its microcap activity.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","financial services","investment management","https://www.finra.org/media-center/news-releases/2015/finra-sanctions-cantor-fitzgerald-73-million-selling-billions","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Fidelity Brokerage Services LLC","Fidelity Investments","Fidelity Investments","","$1,030,000","$0","$1,030,000","2015","20151218","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Fidelity Brokerage Services LLC $500,000 and ordered the firm to pay nearly $530,000 in restitution for failing to detect or prevent the theft of more than $1 million from nine of its customers, eight of whom were senior citizens.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","USA","Massachusetts","privately held","","","financial services","financial services","https://www.finra.org/media-center/news-releases/2015/finra-sanctions-fidelity-brokerage-services-llc-1-million-supervisory","","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Deutsche Bank Securities Inc.","Deutsche Bank","Deutsche Bank","","$1,400,000","$0","$1,400,000","2015","20151119","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority (FINRA) fined Deutsche Bank Securities Inc. $1.4 million for violating Regulation SHO, FINRA's short interest reporting rule and for related supervisory failures.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2015/finra-fines-deutsche-bank-securities-inc-14-million-violating-reg-sho","","FINRA is a securities industry self-regulatory body authorized by the federal government."
